industryID,inspectiondate,nameOfInspectionOfficer,inspectionStatus,fileID,infileID,applicationID,scheduledDate,reason
24564,2012-03-15,"M.R.Namalee/ U.S.G.Anusha Nilanthi","Recommended for EPl renewal",NULL,698,21205,NULL,NULL
24565,2012-10-08,"Anusha Nilanthi/ Achala Kohona","Recommended for EPl renewal",NULL,699,21206,NULL,NULL
24566,2013-09-16,"S.S.Ranasingha/Anusha Nilanthi","Recommended for EPl renewal",NULL,700,21207,NULL,NULL
24568,2013-07-05,"S.S.Ranasingha/Anusha Nilanthi","Recommended for EPl renewal",NULL,701,21208,NULL,NULL
24569,2014-01-23,"Anusha Nilanthi/ Achala Kohona","Recommended for EPl renewal",NULL,702,21209,NULL,NULL
24570,2011-11-27,"Anusha Nilanthi","Issuing of EPL can be considered after  obtaining valid mining License.",NULL,703,21210,NULL,NULL
24571,2012-12-24,"M.R.Namalee/ Anusha Nilanthi","Recommended for EPl renewal",NULL,704,21211,NULL,NULL
24572,2013-12-12,"Anusha Nilanthi/ Achala Kohona","Recommended for EPl renewal",NULL,705,21212,NULL,NULL
24573,2012-03-05,"Anusha Nilanthi/ L.G.S.Hemakanthi","Recommended for EPl renewal",NULL,706,21213,NULL,NULL
24574,2011-11-22,"M.R.Namalee/ Anusha Nilanthi","Recommended for EPl renewal",NULL,707,21214,NULL,NULL
24575,2013-12-12,"Anusha Nilanthi/ Achala Kohona","Recommended for EPl renewal",NULL,708,21215,NULL,NULL
24577,2014-09-26,"O.N.Perera/ U.S.G.Abewardana","Recommended for EPl renewal",NULL,709,21216,NULL,NULL
24579,2014-02-20,"Anusha Nilanthi/ Thilini de silva","Issuing of EPL can be considered after  obtaining legal consultation from Legal unit",NULL,710,21217,NULL,NULL
24580,2014-04-01,"U.S.G.Abewardana/ O.N.Perera","Recommended for EPl",NULL,711,21219,NULL,NULL
24582,2014-10-24,"M.I.Perera/ U.S.G.Abewardana","Recommended for EPl",NULL,712,21220,NULL,NULL
1430,2014-05-12,"R.M.Rathnayaka, M.K. Senarath",,NULL,713,4238,NULL,NULL
2466,2014-03-12,"A.P Weerakkodi, K.A.D.A. T . Rangith","EPL can be renewed subjected to previous conditions",NULL,714,5016,NULL,NULL
1364,2014-07-03,"B.A.K. Priyanthi Peiris, K.W.K. Ananda Lal",,NULL,715,4189,NULL,NULL
1420,2012-09-14,"R.H. Rathnayaka, H.K.N. Senarath",,NULL,716,4228,NULL,NULL
1829,2014-09-22,"Harsha Walpita(SEO),S.Mudalige(EO)","Can be recommonded for the EPL subjected to previous conditions.",NULL,717,4514,NULL,NULL
1405,2013-07-01,"R.H. Rathnayaka, H.K.N. Senarath",,NULL,718,4216,NULL,NULL
3610,2014-10-20,"P.M.S. Rajapaksha, J.S.S. Devi ","paid inspection fees - Rs.3427.20",NULL,719,5821,NULL,NULL
1036,2014-09-29,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)","EPL renewal",NULL,720,3904,NULL,NULL
1382,2014-11-21,"B.A.K. Priyanthi Peiris, W.S. Rangani",,NULL,721,4205,NULL,NULL
17311,2014-11-14,"K.B.K. Bandara, P.S. Senevirathne",,NULL,722,16369,NULL,NULL
2650,2011-05-20,"A.P Weerakkodi, K.A.D.A. T . Rangith","No public complains, EPL can be renewed subjected to previous conditions",NULL,723,5149,NULL,NULL
1040,2014-10-20,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa (DEO)",,NULL,724,3908,NULL,NULL
1830,2014-05-20,"Harsha Walpita(SEO),R.Rohanadeera(DEO)","Can be recommonded for the EPL renewal of EPL after submit EPL application",NULL,725,4515,NULL,NULL
24614,2014-12-16,"A.P Wasalage and D.N Abeywickrama",,NULL,726,21223,NULL,NULL
10660,2014-03-06,"Wasalage & Chandra",,NULL,727,21224,NULL,NULL
24625,2014-03-06,"A.P Wasalage & C.M Ekanayake",,NULL,728,21226,NULL,NULL
4063,2014-04-21,"M.R. Namalie, K.N. Kodgoda","No Complaints",NULL,729,6203,NULL,NULL
10653,2014-09-05,"AP Wasalage & C.M. Ekanayake",,NULL,730,11480,NULL,NULL
10659,2014-06-03,"A.P Wasalage & C.M Ekanayake",,NULL,731,21227,NULL,NULL
1842,2014-03-04,"Harsha Walpita(SEO),T.V.K.H.K.Gunadasa(EO)","Can be issued renewal EPL.",NULL,732,4526,NULL,NULL
4223,2013-11-28,"M.R. Namalie, Renuka Rohanadeera","No Complaints",NULL,733,6323,NULL,NULL
10656,2013-11-22,"A.P.Wasalage & D.N. Abeywickama",,NULL,734,11483,NULL,NULL
10655,2014-02-25,"A.P Wasalage & D.N Abewickrama",,NULL,735,21228,NULL,NULL
3282,2014-04-25,"P.M.S. Rajapaksha, W.S. Rangani","Recommended to issue IPL",NULL,736,5568,NULL,NULL
1855,2014-05-23,"Harsha Walpita(SEO),Sankaja Uggalla(SEO)","Can be recommended for EPL renewal",NULL,737,4538,NULL,NULL
10653,2014-09-05,"A.P Wasalage and C.M Ekanayake",,NULL,738,11480,NULL,NULL
16448,2011-08-16,"N.Rajeswaran & K.Logarajah","EPL inspection & functioning without any violation",NULL,739,15734,NULL,NULL
16448,NULL,,,NULL,740,15734,NULL,NULL
4088,2014-10-24,"M.R. Namalie, K.N. Kodgoda","Installation of 3 tanks for raw materials",NULL,741,6227,NULL,NULL
993,2014-10-10,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa","EPL Renewal",NULL,742,3861,NULL,NULL
10659,2014-06-03,"A.P Wasalage and C.M Ekanayake",,NULL,743,21227,NULL,NULL
16447,2010-12-13,"N.Rajeswaran & K.Logarajah","EPL inspection",NULL,744,15733,NULL,NULL
16447,NULL,,,NULL,745,15733,NULL,NULL
16445,2009-06-30,"T.Suntharason & S.Uthayarajan","EPL inspection",NULL,746,15731,NULL,NULL
16445,NULL,,,NULL,747,15731,NULL,NULL
16444,2008-09-23,"M.M.M.Raheem & V.Navaneethan","EPL inspection",NULL,748,15730,NULL,NULL
16444,NULL,,,NULL,749,15730,NULL,NULL
16443,2008-09-23,"M.M.M.Raheem & V.Navaneethan","EPL inspection & functioning without any violation",NULL,750,15729,NULL,NULL
16443,NULL,,,NULL,751,15729,NULL,NULL
16433,2008-01-03,"S.Udayarajan & S.Gohulan","EPL inspection &  functioning without any violation",NULL,752,15721,NULL,NULL
16433,NULL,,,NULL,753,15721,NULL,NULL
338,2014-10-03,"M.G.L.Fernando/ D.I.W.Kodithuwakku","Recommended for EPl renewal",NULL,754,334,NULL,NULL
16451,2012-06-05,N.RAJESWARAN,"EPL INSPECTION",NULL,755,15737,NULL,NULL
16451,2012-06-05,T.SUNTHARASON,"EPL INSPECTION",NULL,756,15737,NULL,NULL
24673,2014-06-06,"M.G.L.Fernando/ D.I.W.Kodithuwakku","Recommended for EPl renewal",NULL,757,21229,NULL,NULL
3265,2014-05-22,"P.M.S. Rajapaksha, J.S.S.Devi","EPL can be renewed ",NULL,758,5556,NULL,NULL
10618,2013-11-22,"A.P Wasalage and D.N Abewickrama",,NULL,759,11448,NULL,NULL
1848,2014-07-04,"Harsha Walpita(SEO),Shashika Mudalige (EO)","Can be recomended for EPL renewal.",NULL,760,4532,NULL,NULL
16449,2011-11-25,K.LOGARAJAH,"EPL INSPECTION",NULL,761,15735,NULL,NULL
16449,2011-11-25,N.RAJESWARAN,"EPL INSPECTION",NULL,762,15735,NULL,NULL
10657,2014-05-20,"A.P Wsalage & D.N Abewickrama",,NULL,763,21230,NULL,NULL
17758,2014-11-20,"P.S. Senevirathne (EO)"," Should be submit TRC Approval and Earth Resistant test report",NULL,764,16664,NULL,NULL
17759,2014-05-06,"P.S. Senevirathne (EO)","Should be submit an Earth Resistant Test Report.",NULL,765,16665,NULL,NULL
17754,2014-05-07,"K.B.K. Bnadara (DEO), Buddhika De Mel (EO)",,NULL,766,16661,NULL,NULL
17740,2012-04-19,"G.A,R.K. Gamlath, R.K.Dasanayaka, G.M.Thilakasiri","Should be submit test blast report within 3 months",NULL,767,16647,NULL,NULL
17825,2014-05-07,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Recommended to issue EPL",NULL,768,16702,NULL,NULL
17830,2014-08-26,"K.B.K.Bandara(DEO), P.S.Senavirathna(EO)",,NULL,769,16707,NULL,NULL
17748,2014-05-07,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Recommended to issue EPL after paying new inspection fee",NULL,770,16655,NULL,NULL
17760,2014-03-13,"S.Gunathilake (DEO),H.P.A.Chandana (EO)","UDA approval,Civil Aviation approval,Building approval Should be submitted.Then recommended to issue EPL",NULL,771,16666,NULL,NULL
17745,2014-05-07,"K.B.K.Bandara(DEO) ,Buddhika De Mel(Eo)",,NULL,772,16652,NULL,NULL
17750,2014-05-07,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Waste water analysis report should be submitted within three months.Recommended to issue EPL",NULL,773,16657,NULL,NULL
17829,2014-07-31,"K.B.K. Bandara (DEO), P.S. Senevirathne (EO)",,NULL,774,16706,NULL,NULL
17744,2012-12-29,"G.A.R.K.Gamlath (SEO),G.M.Thilakasiri (DEO)","Recommended to issue EPL",NULL,775,16651,NULL,NULL
17831,2013-05-13,"K.B.K.Bandara(DEO) G.S.Senavirathna(EO)",,NULL,776,16708,NULL,NULL
17823,2014-03-13,"S. Gunathilake (DEO), H.P.A. Chandana (EO)","Should submit UDA Approval, TRC Approval, Civil Aviation Approval, Building Approval, Land Ownership and Survay Plan",NULL,777,16701,NULL,NULL
17751,2014-07-04,"K.B.K. Bandara(DEO), P.S. Senavirathna(EO)",,NULL,778,16658,NULL,NULL
17753,2014-07-04,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Recommended to renew EPL",NULL,779,16660,NULL,NULL
17742,2012-05-30,"G.A.R.K.Gamlath (SEO),R.K.Dassanayake (DEO),G.M.Thilakasiri (EO)","Submit a report from Department of Archaeology.Then recommended to issue EPL",NULL,780,16649,NULL,NULL
17747,2013-05-13,"K.B.K.Bandara(DEO), P.S.Senavirathna(EO)",,NULL,781,16654,NULL,NULL
17312,2014-11-14,"K.B.K. Bandara (DEO), P.S.Senevirathne (EO),M.Munidasa (WS)","Recommended to renew EPL",NULL,782,16370,NULL,NULL
17372,2014-07-10,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Earth resistance of a tower grounding system report should submit within a month. Then recommended to issue EPL",NULL,783,16401,NULL,NULL
17746,2013-05-02,"G.A.R.K.Gamlath(SEO), S.B.N.D.Bandara(EO)",,NULL,784,16653,NULL,NULL
17736,2014-02-26,"K.B.K.Bandara,(DEO) ,G.S.Senavirathna(EO), L.V.T.B.De Mel(EO)",,NULL,785,16644,NULL,NULL
17319,2014-04-22,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Recommended to renew EPL under section F",NULL,786,16376,NULL,NULL
17826,2014-05-13,"K.B.K Bandara (DEO), Prasanna Senevirathne (EO)","Issuing an EPL is recommended",NULL,787,16703,NULL,NULL
17309,2013-10-29,"K.B.K. Bandara(DEO), S.Gunathilaka(DEO), T.M.N.Thennakoon(DEO)","To be submitted Test Blast report after issue EPL ",NULL,788,21231,NULL,NULL
17301,2014-09-19,"K.B.K. Bandara (DEO), P.S.Senevirathne (EO)","Recommended to renew EPL",NULL,789,16359,NULL,NULL
17327,2013-04-19,S.H.K.Sarachchandra(DEO),,NULL,790,16383,NULL,NULL
17330,2013-10-29,"K.B.K. Bandara(DEO), S. Gunathilaka(DEO), T.M.N.Thennakoon(DEO)","Issued EPL Under Conditions",NULL,791,16386,NULL,NULL
17371,2014-02-13,"K.B.K. Bandara (DEO), P.S.Senevirathne (EO)","Recommended to issue EPL",NULL,792,16400,NULL,NULL
17741,2014-07-04,"K.B.K. Bandara (DEO), L.V.T.B. De Mel (EO)","Renewing an EPL is recommended",NULL,793,16648,NULL,NULL
17295,2014-04-24,"S.P.S.C. Pathirana (DEO)","Issuing an EPL is recommended",NULL,794,16356,NULL,NULL
17308,2014-07-07,"T.M.N. Thennakoon(DEO), K.B.K. Bandara(DEO), L.V.T.B. De Mel(EO)",,NULL,795,16366,NULL,NULL
17259,2014-04-24,"S.P.S.C. Pathirana (DEO)","Issuing an EPL is recommended",NULL,796,16332,NULL,NULL
17307,2013-08-15,"I.K.B.K.Bandara(DEO) ,S.H.K.Sathischandra(DEO)",,NULL,797,16365,NULL,NULL
18712,2014-06-26,"K.B.K. Bandara(DEO), Buddika De Mel(EO)",,NULL,798,17256,NULL,NULL
17253,2012-09-29,"K.B.K. Bandara (DEO), S.Gunathilake(DEO),Pathirana (DEO)","Recommended to issue EPL",NULL,799,16326,NULL,NULL
17255,2014-08-26,"K.B.K. Bandara (DEO), P.S Senevirathne (EO)","Renewing an EPL is recommended",NULL,800,16328,NULL,NULL
17257,2012-11-26,"K.B.K. Bandara (DEO), S.Gunathilake(DEO),Pathirana (DEO)",,NULL,801,16330,NULL,NULL
17332,2011-12-20," Mr.K.B.K.Bandara(DEO) ,Mr S.Gunathilaka(DEO), Mr S.H.K.Sathischandra(DEO)",,NULL,802,16388,NULL,NULL
17305,2012-07-26,"K.B.K. Bandara (DEO), S. Gunathilake (DEO), S.H.K. Sathishchandra (DEO)","Issuing an EPL is recommended",NULL,803,16363,NULL,NULL
17263,2014-04-22,"S.P.S.C. Pathirana (DEO)","Recommended to issue EPL",NULL,804,16335,NULL,NULL
17337,2014-04-02,"D.A.S Bandara (DEO)","Issuning an EPL is Recommended.",NULL,805,16390,NULL,NULL
17261,2014-04-24,"S.P.S.C. Pathirana (DEO)","Recommended to issue EPL",NULL,806,16334,NULL,NULL
17777,2014-08-01,"Mr K.B.K.Bandara(DEO) ,Mr P.S.Senavirathna(EO)",,NULL,807,16667,NULL,NULL
17260,2014-04-24,"S.P.S.C. Pathirana (DEO)","Recommended to issue EPL",NULL,808,16333,NULL,NULL
17300,2014-04-22,"K.B.K. Bandara (DEO), P.S. Senevirathne (EO), L.V.T.B. de Mel (EO)","Roof must be repared to avoid rain water mix with tratment plant and should submit waste water analysis report within 01 month",NULL,809,16358,NULL,NULL
17118,2014-05-02," K.B.K.Bandara(DEO), M.N.Thennakoon(DEO), L.V.T.B.De Mel(EO)",,NULL,810,16250,NULL,NULL
17249,2014-09-05,"R.M.G. Anura (AD),K.B.K.Bandara (DEO)","Application for conducting a metal quarry should be submitted and then recommended to issue EPL",NULL,811,16322,NULL,NULL
17183,2014-07-03,"K.B.K.Bandara(DEO), B.Mel(EO)",,NULL,812,16281,NULL,NULL
17254,2014-09-25,"R.M.G. Anura (AD),K.B.K.Bandara (DEO),P.S.Senevirathne (EO)","Recommended to renew EPL",NULL,813,16327,NULL,NULL
17120,2014-05-22,"K.B.K. Bandara (DEO), P.S. Senevirathne (EO), L.V.T.B. de Mel (EO)","Renewing an EPL is recommended",NULL,814,16252,NULL,NULL
18723,2012-01-14,"S.H.K. Sharischrandra(DEO)","To be Blasting only east boundary",NULL,815,17266,NULL,NULL
17181,2014-04-01,"K.B.K.Bandara(DEO), T.M.N.Thennakoon(DEO), P.S.Senavirathna(EO)",,NULL,816,16279,NULL,NULL
17820,2014-04-24,G.M.Thilakasiri(DEO),"EPL can be recommended",NULL,817,16699,NULL,NULL
18733,2014-02-10,"K.B.K. Bandara (DEO), T.M.N.Tennakoon(DEO),P.S.Senevirathne(EO)","Recommended to renew EPL",NULL,818,17276,NULL,NULL
17155,2014-05-22,"K.B.K. Bandara (DEO), P.S. Senevirathne (EO)","Should submit waste water report within 3 months",NULL,819,16265,NULL,NULL
18731,2014-08-19,"K.B.K. Bandara (DEO), T.M.N.Tennakoon(DEO)","Recommended to renew EPL",NULL,820,17274,NULL,NULL
17052,2014-07-10,"K.B.K. Bandara(DEO), P.S.Senavirathna(EO)","Epl can be recommended under To be submitted lightning protection system report within 1 month",NULL,821,16202,NULL,NULL
17374,2014-06-03,"T.M.N.Thennakoon(DEO), K.B.K.Bandara(DEO), T.B.De Mel(EO)",,NULL,822,16402,NULL,NULL
18729,2014-06-26,"K.B.K. Bandara (DEO), Buddhika De Mel(EO)","Recommended to renew EPL",NULL,823,17272,NULL,NULL
17113,2014-03-06,"K.B.K. Bandara (DEO), L.V.T.B. de Mel (EO)","Should submit waste water analysis report within 6 months",NULL,824,16245,NULL,NULL
17114,2014-03-31,"T.M.N. Thennakoon (DEO)","Renewing an EPL is recommended.",NULL,825,16246,NULL,NULL
17003,2013-12-26,"K.B.K. Bandara (DEO), P.S.Senevirathne (EO),Buddhika De Mel (EO)","Recommended to issue EPL",NULL,826,16183,NULL,NULL
18734,2013-02-28,"K.B.K. Bandara(DEO), S.H.K. Sathishchandra(DEO)","Epl can be recommended",NULL,827,17277,NULL,NULL
17049,2014-04-04,"K.B.K.Bandara(DEO), P.S.Senavirathna(EO)",,NULL,828,16200,NULL,NULL
17115,2014-03-31,"T.M.N. Thennakoon (DEO)","Renewing an EPL is Recommended.",NULL,829,16247,NULL,NULL
17131,2014-04-22,"T.M.N. Thennakoon (DEO)","Issuing an EPL is recommended.",NULL,830,16260,NULL,NULL
18730,2014-06-26,"K.B.K. Bandara(DEO), Buddhika De Mel(EO)","EPL can be recommended",NULL,831,17273,NULL,NULL
17182,2014-04-01,"K.B.K. Bandara(DEO), T.M.N.Thennakoon(DEO), P.S.Senavirathna(EO)","EPL can be recommended",NULL,832,16280,NULL,NULL
17130,2014-05-02,"K.B.K Bandara (DEO), Chamika Pathirana (DEO), L.V.T.B. de Mel (EO)","Issuing an EPL is recommended.",NULL,833,16259,NULL,NULL
17256,2014-09-25,"R.M.G. Anura (AD),K.B.K.Bandara (DEO),P.S.Senevirathne (EO)","Recommended to renew EPL",NULL,834,16329,NULL,NULL
17001,2014-02-26,"K.B.K.Bandara(DEO), P.S.Senavirathna(EO), L.V.T.B.De Mel(EO)",,NULL,835,16181,NULL,NULL
17250,2014-02-06,"K.B.K. Bandara (DEO),P.C.Pathirana (DEO), P.S.Senevirathne (EO),Buddhika De Mel (EO)","After confirming the standard quality of waste water discharge,recommended to renew EPL",NULL,836,16323,NULL,NULL
17123,2012-01-03,"K.B.K. Bandara(DEO),S.Gunathilaka(DEO),T.M.N.Thennakoona(DEO)","EPL can be recommended",NULL,837,16255,NULL,NULL
17119,2014-05-22,"K.B.K. Bandara (DEO), P.S. Senevirathne (EO)","Renewing an EPL is recommended.",NULL,838,16251,NULL,NULL
18716,2013-06-28,S.H.K.Sathischandra(DEO),,NULL,839,17260,NULL,NULL
17117,2014-04-01,"K.B.K. Bandara (DEO), T.M.N. Thennakoon (DEO), P.S. Senevirathne (EO)","Renewing an EPL is recommended.",NULL,840,16249,NULL,NULL
17121,2014-02-18,"K.B.K. Bandara (DEO), P.S. Senevirathne (EO), L.V.T.B. de Mel (EO)","Renewing an EPL is recommended",NULL,841,16253,NULL,NULL
17053,2014-09-11,"K.B.K.Bandara(DEO), P.S.Senavirathna(EO)",,NULL,842,16203,NULL,NULL
18229,2014-04-01,"G.A.R.K.Gamlath (SEO),S.Gunathilake (DEO),D.G.Senanayake(DEO),H.P.A.Chandana (EO)","Recommended to issue EPL",NULL,843,16962,NULL,NULL
17009,2014-07-11,"K.B.K.Bandara(DEO), P.S.Senavirathna(EO)",,NULL,844,16185,NULL,NULL
17137,2014-04-22,T.M.N.Thennakoon,,NULL,845,16261,NULL,NULL
18335,2014-06-25,"G.A.R.K.Gamlath (SEO),S.Gunathilake (DEO),H.P.A.Chandana (EO)","Recommended to issue EPL",NULL,846,17029,NULL,NULL
18330,2014-08-19,"G.A.R.K.Gamlath (SEO),S.Gunathilake (DEO),H.P.A.Chandana (EO)","Recommended to issue EPL",NULL,847,17024,NULL,NULL
17054,2014-03-17,"G.M. Thlakasiri (DEO), C.N. Thilakarathne (EO)","Should submit waste water analysis report within 1 month",NULL,848,16204,NULL,NULL
17180,2014-07-10,"K.B.K.Bandara(DEO), L.V.T.B.De Mel(EO)",,NULL,849,16278,NULL,NULL
17056,2014-05-23,"G.M. Thilakasiri (DEO), C.N. Thialakarathne (EO)","Should submit waste water analysis report",NULL,850,16205,NULL,NULL
16450,2011-02-09,K.Logarajah,,NULL,851,15736,NULL,NULL
16450,2011-02-09,N.Rajeswaran,,NULL,852,15736,NULL,NULL
1850,2014-09-03,"Harsha Walpita(SEO), S. Mudalige(EO)","Can recommonded for EPL.",NULL,853,4534,NULL,NULL
17061,2013-12-23,"G.M. Thilakasiri (DEO), C.N. Thilakarathne (EO)","Should submit waste water report.",NULL,854,16209,NULL,NULL
16446,2010-12-16,"A.Nuehala & P.Selvamalar","EPL inspection",NULL,855,15732,NULL,NULL
16446,NULL,,,NULL,856,15732,NULL,NULL
18170,2014-04-22,"G.A.R.K.Gamlath(SEO), R.K.Dasanayaka(DEO), K.S.Ranasingha(EO)",,NULL,857,16918,NULL,NULL
10619,2013-11-22,"A.P Wsalage & D.N Abewickrama",,NULL,858,21232,NULL,NULL
17470,2013-05-29,"G.A.R.K.Gamlath (SEO), S.B.N.D.Bandara (EO)","Recommended to renew EPL",NULL,859,16474,NULL,NULL
1006,2014-10-16,"M.A.S. Maddumage (SEO), W.W.M.T. Sanjeewa","EPL Renewal",NULL,860,3874,NULL,NULL
4093,2014-03-27,"M.R. Namalie, Renuka Rohanadeera",,NULL,861,6232,NULL,NULL
1841,2014-12-17,"Harsha Walpita(SEO), B.D.S.C.Damayanthi(DEO)","After submitted waste water analytical report can be consider for the renewal of EPL",NULL,862,4525,NULL,NULL
18039,2010-03-09,"G.A.R.K.Gamlath (SEO), Sanka Gunathilake (DEO)","Recommended to issue A category EPL",NULL,863,16837,NULL,NULL
18053,2011-12-15,"G.A.R.K.Gamlath(SEO), R.K.Dasanayaka(DEO), J.M.S.M.Jayawardana(DEO)",,NULL,864,16851,NULL,NULL
10617,2013-11-22,"A.P Wsalage & D.N Abewickrama",,NULL,865,21233,NULL,NULL
18042,2014-07-04,"G.A.R.K.Gamlath (SEO), R.K.Dassanayake (DEO), K.S.Ranasingha (EO)","Should submit water quality analytic reports and then recommended to renew EPL",NULL,866,16840,NULL,NULL
10615,2014-06-19,"A. P Wasalage and D.N Abewickrama",,NULL,867,11445,NULL,NULL
