industruID,metirialID,metirialname,qty
2085,2434,Improthrin,
2085,2435,D-cyphenothrine,
2085,2436,"Deodorized kerosene",
2085,2437,LPG,
25208,2438,Water,
17084,2439,Granite,
4681,2440,Kerosene,
4681,2441,Grease,
4681,2442,"Electrical equipments",
1042,2443,"Polyol, catalyst, hardner, isocyanate",
11737,2444,Granite,10
1836,2445,Granite,
3866,2446,"palm oil","18000 tonns per month"
3866,2447,Flour,"120 tonns per month"
3866,2448,Sugar,"20 tonns per month"
16618,2449,"iron tore",25
16618,2450,"iron bar","200 kg/month"
16618,2451,"iron sheet",20/month
4663,2452,Plastic,"300 kg"
16618,2453,"steel pipes",20/month
16599,2454,"Lagoon Water",9600m3
4663,2455,"Soya,riice,corn and dry fish powder","350 kg"
11774,2456,Paddy,
2304,2457,Sheets,"5 per day"
2304,2458,"iron bar",2
1031,2459,Chicken,175kg
1031,2460,Oil,15l
4608,2461,Yarn,"750 kg"
4608,2462,"Grey fabric","2000 kg"
4608,2463,Chemicals,"65 kg"
4608,2464,Dyes,"35 kg"
11783,2465,wax,300
11783,2466,"Poster paper",350
11783,2467,KCl,100
15479,2468,,
15479,2469,"Tin sheet","3 roll"
15479,2470,"GI Pipe","5 Bar"
15479,2471,"Welding rod","2 box"
1987,2472,"steel cable",
3297,2473,"soap ","03 ltrs"
3297,2474,"Engine oil","10 ltrs"
3297,2475,Grease,0.5
1063,2476,Polycarbonate,100
4604,2477,"HDPE/LDPE resin","2500 kg"
4604,2478,"Master batch","50 kg"
4604,2479,"Degradable additives","20 kg"
4604,2480,Ink,"10 L/month"
4604,2481,IPA/NBA,"1 barrel/6 month"
16620,2482,"iron tore",400Kg/month
16620,2483,"iron bar",950Kg/month
16620,2484,"iron sheet",25
16620,2485,"steel pipes",20/month
16382,2486,Boulders,"cube /month "
4626,2487,"Adhesive tape","5 tons/month"
16795,2488,"water ","1000 lit/day"
1052,2489,Chicken,200kg
1052,2490,Vegetables,250kg
25210,2491,"P.V.C. sheets","100 kg per day"
14072,2492,Paddy,4000
942,2493,"Melamine moulding compound (melamine powder)",
16623,2494,"iron sheet",15Kg/day
16623,2495,"welding rots",
16798,2496,"waste plastic ","60 kg /day"
25212,2497,"soap liquid","04 ltrs"
1835,2498,Granite,
1062,2499,Fabric,2000kg/day
1062,2500,Dyes,4kg/day
1062,2501,Water,40000l/day
15480,2502,"GI Pipe","5 Bar"
15480,2503,"Tin sheet","3 roll"
15480,2504,"Welding Rod","2 box"
15481,2505,"GI Pipe","3 Bar"
15481,2506,"Tin sheet","2 roll"
15481,2507,"Welding rod","2 box"
15482,2508,"GI Pipe","5 bar"
15482,2509,"Tin sheet","2 roll"
15482,2510,"Welding Rod","2 box"
15483,2511,"GI Pipe","8 Bar"
15483,2512,"Tin sheet","4 Roll"
15483,2513,"Welding rod","4 box"
15484,2514,"GI Pipe","5 Bar"
15484,2515,"Tin Sheet","4 roll"
15484,2516,"Welding Rod","2 box"
15485,2517,"GI Pipe","5 Bar"
15485,2518,"Tin sheet","4 roll"
15485,2519,"Welding rod","2 box"
15486,2520,"GI Pipe","5 bar"
15486,2521,"Tin sheet","3 Roll"
15486,2522,"Welding rod","2 box"
15487,2523,"G.I Pipe","4 bar"
15487,2524,"Tin sheet","3 roll"
15487,2525,"Welding rods","2 box"
15489,2526,"G.I. Pipe","5 Bar"
15489,2527,"Tin sheet ","3 Roll"
15489,2528,"Welding rod","2 box"
15490,2529,"GI Pipe","8 Bar"
15490,2530,"Tin sheet","4 roll"
15492,2531,"Spare Parts","As per requirement"
15493,2532,"Spare parts","As per requirement"
15494,2533,"Car Wash ","2 Litre"
15495,2534,"Car Wash","2 Litre"
15496,2535,"Car Wash","2 Litre"
15415,2536,Fibre,"100 Ton"
15420,2537,"Car Wash","5 litre"
15421,2538,"Car Wash","5 Litre"
15428,2539,"Required Chemicals","Required quantity"
3210,2540,"polyester powder","20 kg per day"
3869,2541,water,
2046,2542,Granite,
3869,2543,"white sprit","5 ltrs"
3869,2544,Binder,"6 kg"
3869,2545,wood,
3869,2546,colourants,"01 kg"
4655,2547,Softners,
4655,2548,Enzymes,
4655,2549,Silicones,
2058,2550,Granite,
3897,2551,clothes,
3897,2552,threads,
3897,2553,buttons,
4641,2554,Slippers,350/day
4641,2555,"Transmission poles",70/day
4641,2556,"Sawn wood","6 m3/day"
4641,2557,Logs,"8 m3/day"
1968,2558,"Tissue papers","4 tons per day"
1043,2559,"Fabric, yarn & thread",
25213,2560,"PET Resine","2mt per day"
25213,2561,"Poly proplyene","6000kg per day"
25213,2562,HDDP,"500kg per day"
25213,2563,LLDPE,"200kg per day"
3854,2564,"Polythene wastes",
1045,2565,"Old aluminium platse",
2414,2566,water,"2000l per day"
2414,2567,"Lignasulfonate powder","250 kg per day"
2414,2568,"Sodium aluconate","250kg per day"
2414,2569,"Poly Nepthalene sulfonate","250kg perday"
3318,2570,HDPE,"400 kg"
3318,2571,"Recycled HDPE","250 kg"
4644,2572,Menthol,"23 kg/day"
4644,2573,Camphor,"16 kg/day"
4644,2574,"Tupentine oil","23 kg/day"
3263,2575,wood,
3263,2576,glue,
3263,2577,nails,
918,2578,P.P,500k.h
4644,2579,"Eucalyptus oil","55 kg/day"
918,2580,L.D.P.E,650k..h
4644,2581,"Cinnamon oil","36 kg/day"
918,2582,H.D.P.E,350kh
4644,2583,"Citronella oil","42 kg/day"
4644,2584,Vasline,"86 kg/day"
4644,2585,"Parafin wax","43 kg/day"
3889,2586,NA,
25219,2587,Glycerine,"23 kg/day"
25219,2588,Vanilin,"4  kg/day"
25220,2589,Aluminium,"150 kgs per day"
25219,2590,"Coconut oil","8  kg/day"
25219,2591,Sugar,"27  kg/day"
25219,2592,Salt,"0.1  kg/day"
15429,2593,"Wheat Flour","50 Kg"
15429,2594,Sugar,"5 kg"
15429,2595,Salt,"100 g"
15429,2596,Yeast,"50 g"
4312,2597,Plastics,
4312,2598,Rubber,
3334,2599,"Quarry dust","388.8 tonn per day"
3334,2600,Bitumen,"37.6 tonn per day"
3334,2601,"19 mm","152.4 tonn per day"
3334,2602,"14 mm","221 tonn per day"
4619,2603,"Re rollable steel bars","20 MT/day"
15430,2604,"Wheat Flour","50 Kg"
15430,2605,Sugar,"5 Kg"
15430,2606,Yeast,"100 g"
15430,2607,Salt,"50 g"
25221,2608,Latex,
3333,2609,"Rock 20 mm or 40 mm","364 tonn"
3333,2610,sand,"287 tonns"
3333,2611,"cement ","133 tonn"
3333,2612,"Metal 20mm/40 mm","364 tonn"
3596,2613,"cleaning raw materials",
4317,2614,"Rubber latex",
980,2615,"Buffalo, cow skins ",6000
980,2616,"Goat skin",750kg
3369,2617,soap,
3369,2618,oil,
4625,2619,"Mild Steel Plates",
4625,2620,"Stainless Steel Plates",
4333,2621,Rice,"1700 kg per day"
4333,2622,"cone flour","1700kg per day"
3842,2623,Kerosine,
3842,2624,Grease,
3842,2625,soap,
3842,2626,shampoo,
15431,2627,"Wheat flour","50 Kg"
15431,2628,Sugar,"5 Kg"
15431,2629,Salt,"50 g"
15431,2630,Yeast,"50 g"
4415,2631,Plastic,
4415,2632,Brazo,
4415,2633,wire,
15432,2634,"Wheat Flour","50 Kg"
15432,2635,Sugar,"5 Kg"
3875,2636,paper,"22 tonns per month"
15432,2637,Salt,"100 g"
15432,2638,Yeast,"50 g"
3875,2639,paints,"150 kg per month"
3875,2640,Plate,"200 per month"
15434,2641,"Wheat flour","50 Kg"
15434,2642,Sugar,"5 Kg"
15434,2643,Salt,"50 g"
15434,2644,Yeast,"50 g"
3887,2645,"BOPP reals",
4402,2646,"Rubber logs",
3847,2647,"Recycled plastic","30 kg"
3847,2648,HIPS,
3903,2649,,
3903,2650,"garments pieces",
4344,2651,Rubber,1000l
3852,2652,No,
932,2653,"Cement powder",2500Mt/day
4308,2654,Rubber,
3319,2655,HDPE,
3319,2656,LLDPE,
1035,2657,HDPE,250kg
1035,2658,LDPE,250kg
1035,2659,PP,1000kg
4392,2660,Granite,
3306,2661,H.D.P.E.,
3306,2662,LLDPE,
3306,2663,Pellets,
4408,2664,Granite,
3242,2665,"white cement","700 kg"
3242,2666,C.M.C.,"25 kg"
3242,2667,Dolamite,"600 kg"
4335,2668,"Raw water",
3295,2669,"Tapioca starch",
3295,2670,"Gum Rosin",
3295,2671,P.V.A.,
1056,2672,"Kerosine oil",8
1056,2673,Teepol,0.5
4416,2674,"Aluminium powder",
1302,2675,Rice,
1302,2676,Vegetables,
4444,2677,"coconut jack",
3886,2678,No,
4649,2679,"Lubricant oil","50 L"
4649,2680,Kerosene,"5 L"
2649,2681,"Glass pices",
5026,2682,Medicine,
3899,2683,"washing powder",
15435,2684,"Wheat Flour","50 Kg"
15435,2685,Sugar,"5 Kg"
15435,2686,yeast,"100 g"
15435,2687,"Salt ","50 g"
15436,2688,"Raw Milk","50 Litre"
15436,2689,Sugar,"5 Kg"
15436,2690,Vanila,"100 ml"
15437,2691,"Raw Milk","50 litre"
15437,2692,Vanila,"100 ml"
15437,2693,Sugar,"5 Kg"
15438,2694,"Raw Milk","60 Litre"
15438,2695,"Yoghurt culture","50 g"
15438,2696,Sugar,"2 Kg"
15438,2697,Vanila,"100 ml"
15439,2698,Paddy,"1800 Kg"
15440,2699,Water,"1000 Litre"
15441,2700,Water,"1500 Litre"
15443,2701,"Iron Bar","4 Bar"
15444,2702,"GI Pipe","5 Bar"
15444,2703,"Tin sheet","3 Roll"
15445,2704,"GI Pipe","5 bar"
15445,2705,"Tin Sheet","2 Roll"
15446,2706,"GI  Pipe","5 Bar"
15446,2707,"Tin Sheet","4 Roll"
15446,2708,"Iron Strip","3 Bar"
15447,2709,"GI Pipe","5 Bar"
15447,2710,"Tin Sheet","2 Roll"
15448,2711,"GI Pipe","5 Nos"
15448,2712,"Tin sheet","3 Bar"
15449,2713,"Spare parts","As per requirement"
15452,2714,"Spare parts","as per requirement"
15453,2715,"Spare Parts","As per requirement"
15454,2716,"Spare Parts","As per requirement"
15455,2717,"Spare Parts","As per requirement"
15456,2718,"Car wash","5 Litre"
15456,2719,Kerosene,"2 litre"
15457,2720,"Car wash","5 litre"
15457,2721,Kerosene,"2 Litre"
15458,2722,"Car Wash","5 Litre"
15458,2723,Kerosene,"3 Litre"
15459,2724,"Car wash","5 Litre"
15459,2725,Kerosene,"2 Litre"
15460,2726,"Car Wash","5 Litre"
15460,2727,Kerosene,"2 Litre"
15498,2728,"Car Wash","5 Litre"
15498,2729,Kerosene,"5 Litre"
15501,2730,"Car wash","5 Litre"
15501,2731,Kerosene,"2 Litre"
25235,2732,"Electric Detenators","15 Nos"
25235,2733,ANFO,"15 Kg"
25235,2734,"Water Gel","5 Kg"
15414,2735,ANFO,"16.5 Kg"
15414,2736,"Electric Detenator","17 Nos"
15414,2737,Dynamide,"1.7 Kg"
15414,2738,"Water Gel","1.7 Kg"
10149,2739,"Natural Granite Rock",30cubes
11937,2740,Granite,
25236,2741,"Coconut Sap","120 Litre"
25236,2742,Yeast,"50 g"
25236,2743,"Sodium Benzoate","50 g"
16586,2744,"Lagoon Water",13000m3
12026,2745,Paddy,"40 Ton Per day"
14070,2746,"wheet powder",100kg
11756,2747,Granite,
10164,2748,"grass (CO3), rice bran",
12012,2749,Granite,
17356,2750,Exollosive,
25239,2751,"liquid Glucose",100kg
25239,2752,Sugar,350kg
25239,2753,Flavours,1L
25239,2754,"Citric Acid",1kg
25239,2755,"malic Acid",1kg
25239,2756,Salt,1kg
14071,2757,"wheet flour",100
25240,2758,"Rice polish, coconet punnek, Soy, Fish meil. solt, Shells, Corn ",
3207,2759,"Tin sheets","1200 units"
3207,2760,"Tin free sheets","3700 units"
3207,2761,"Aluminium sheets","1000 units"
4585,2762,Granite,
3207,2763,"Lacquer & varnish","120 kg"
3207,2764,Compound,"300 kg"
3207,2765,"Printed ink","08 kg"
972,2766,"Castor oilk",
972,2767,"Red oxide",
972,2768,"Borex powder",
14073,2769,paddy,4000
4418,2770,Granite,
1479,2771,Spirit,"25000 L"
3828,2772,"High impec polystyerene (HIPS)","500 kg per month"
3828,2773,"Used and recycled crush","60 kg"
4409,2774,Granite,
992,2775,"F/G CSM",40kg
992,2776,Resin,120kg
992,2777,"Talc powder",15kg
992,2778,Gelcoat,10kg
992,2779,wood,3cubft
4411,2780,Granite,
4419,2781,Granite,
1697,2782,"Animal food",
3833,2783,"cardboards, papers","150 kg"
1059,2784,Sand,635200kg
1059,2785,stones,342600kg
1059,2786,Cemment,300000kg
4330,2787,"Portland cement",
1059,2788,Water,113600kg
4330,2789,"Calcium carbonate",
4330,2790,Sand,
1059,2791,Admixture,3200kg
25245,2792,"Thalathu Miniran",
4367,2793,Granite,
3273,2794,"cotton thread","100 kg"
3273,2795,salt,
1495,2796,Rubber,"25000 kg"
4364,2797,Granite,
1519,2798,Rubber,"300 L/day"
1519,2799,"Coir dust","350 kg/day"
25248,2800,"Waste paper",3000Mt
25248,2801,"Waste cotton",150Mt
25248,2802,Polythene,15Mt
1506,2803,Soya,"4 ton"
1506,2804,"Rice powder","8 ton"
1506,2805,Corn,"4 tons"
3249,2806,"Aluminium ingots","50 MT per day"
1474,2807,"Animal food",
14530,2808,"Flour, Sugar, magerin, Water, Yeast, ",40kg/day
25250,2809,"Waste paper",3000Mt
25250,2810,"Waste cotton",150Mt
25250,2811,Polythene,15Mt
1521,2812,"Animal food","2.5 tons"
25251,2813,Paint,5L
25251,2814,Thinner,6L
25251,2815,"Velding Rod",1kg
25252,2816,No,
25251,2817,"Ketalu pace",4kg
1799,2818,"Waste food","1000 kg"
4432,2819,Cement,
4432,2820,Sand,
4432,2821,"3/4 stones",
10606,2822,plastic,
3667,2823,"Nylon Yarn",600kg/day
10606,2824,plastic,
10425,2825,"Paint, Thinner",
3860,2826,water,
3632,2827,"Alluminium ",2000kg/day
3860,2828,soap,
3860,2829,Kerosine,
10389,2830,Wax,20kg
10389,2831,Dye,1.75
10389,2832,Soap,30
1514,2833,HDPE,"250 kg per day"
10389,2834,"kerosene oil",5L
1514,2835,LDPE,"175kg per day"
1514,2836,CaCO3,"75kg per day"
3880,2837,Dyes,"200 g"
3880,2838,Fixer,"500 g"
3880,2839,"Rubber white","5 kg"
3880,2840,"Rubber clear","2.5 kg"
4324,2841,Rubber,
1542,2842,Herbals,
17074,2843,Paddy,"3500 kg"
1476,2844,"Animal food","2500 kg"
3641,2845,"River sand",1128kg/day
3641,2846,"White sugar",7.35kg/day
3641,2847,"Carbofuran 75 WP",50kg/day
14302,2848,,
4311,2849,Clay,
4311,2850,banxite,
3832,2851,"Potassium Nitrate","900 kg per year"
10375,2852,"Kerosene Oil",
25259,2853,"Stainles steel bars ",2
25259,2854,"welding Material ",1
3838,2855,No,
1475,2856,Soya,"140 kg/day"
10379,2857,"Flour,Butter, Sugar margarine, Eggs",
1475,2858,Corn,"370 kg/day"
1475,2859,"Rice polish","300 kg/day"
1475,2860,"Poonac ","140 kg/day"
1469,2861,"GI wire","3350 kg"
14076,2862,"Iron Iterm","2 gate 3 grile"
11735,2863,Dinamite,
3626,2864,Naptha,920000l/day
3626,2865,Diesel,800000l/day
3626,2866,Water,4800m3/day
18952,2867,paddy,6000kg/day
4575,2868,Milk,500l
4575,2869,Sugar,
3824,2870,"News print - 45 gsm","300 reels per week"
3824,2871,"Printing plates 750mm *546 mm* 0.28mm","500 nos. per week"
3824,2872,"ink CMYK","4500 kg per week"
3824,2873,Developer,"50 ltrs per week"
3824,2874,Gum,"5 ltrs per week"
3824,2875,"strapping tape 5mm*7000 mtrs","04 rolls per week"
10412,2876,cloths,"455*9 ft"
3627,2877,Diesel,800000L/day
10412,2878,threads,"10000*10 ft"
3627,2879,Water,25m3/day
10412,2880,zips,350-400
10412,2881,buttons,1500
10426,2882,"high pressure","2 L"
10426,2883,water,"500 L"
3827,2884,HDPE,"750 kg per day"
16615,2885,Water,"58000 l/day"
16615,2886,salt,4500Kg/month
16615,2887,Ammonia,1700l
16754,2888,paddy,"4500 kg /day"
4322,2889,"Feeding materials","11 tons per day"
1825,2890,"Waste food",
18841,2891,paddy,1200
3617,2892,"Natural rubber",3528kg/day
3617,2893,"Reclaim rubber",1408
10368,2894,"Cloth materials","450-500 meters"
25262,2895,Uria,
25262,2896,"Ammonia ",
25262,2897,"Potassium  ",
4425,2898,Granite,
3907,2899,"coconut oil","44 kg"
3907,2900,"natural pine oil","60 kg"
10377,2901,Metal,"500 kg"
10377,2902,"welding rod","25 kg"
18799,2903,paddy,"3500 kg/day"
17096,2904,Shampoo,
17096,2905,Highpressure,
16616,2906,Water,"58000 l/day"
25263,2907,"Steel bars (30), Steel sheets (25), Wires (50)",
3907,2908,"Gum Rosine","05 kg per day"
10427,2909,"kerosine oil",2
14261,2910,-,-
10410,2911,Cloths,"140 yards"
10410,2912,"Thread ",7000m
10410,2913,Button,110
16621,2914,"iron tore","25 bars/month"
16621,2915,"iron bar",1000Kg/month
16621,2916,"iron sheet",30
16621,2917,"steel pipes",20/month
3891,2918,LDPE,"200 kg"
18372,2919,Explosive,
14364,2920,-,-
4361,2921,"C5 Resin","500kg per day"
4361,2922,"Glass beds","600kg per day"
4361,2923,Talc,"36kg per day"
4361,2924,wax,"9kg per day"
4361,2925,EVA,"12kg per day"
17102,2926,"Washing Material","15 l"
10397,2927,"Iron and Brass",
3863,2928,No,
17097,2929,Paddy,6500
17065,2930,Paddy,"4000 Kg"
10374,2931,"Car wash",1
3823,2932,No,
3823,2933,,
1535,2934,"Waste food","500 kg"
3871,2935,chillie,"300 kg"
3871,2936,Fennel,"200 kg"
3871,2937,Amberalla,"540 kg"
3871,2938,coriander,"300 kg"
3871,2939,cummin,"150 kg"
3871,2940,turmeric,"100 kg"
3871,2941,Mango,"50 kg"
5002,2942,Shampoo,
25269,2943,Rice,"6 Kg"
25269,2944,Vegetable,"5 kg"
3859,2945,No,
25269,2946,Fish,"2 Kg"
25269,2947,Spices,"1 Kg"
25272,2948,"Gotukola powder, Welpenela powder, Curry leaf powder",
25273,2949,cloth,"2000 m P/W"
25275,2950,"Water, & soap ",
1525,2951,Granite,"300 cubesday"
10382,2952,"Oil, Grease, water",
3831,2953,"Polystyrene dust","4 kg per day"
25277,2954,"metal sheets, ",125
25277,2955,Lockers,30
3831,2956,"plastic sheets","30 sheets per year"
3831,2957,"Polythene dust","750 g "
25277,2958,Aselatene,01
25277,2959,Primer,06
25277,2960,Catloi,03
25277,2961,Paint,07
1494,2962,"Rubber wood","3500 ft2"
3850,2963,HDP,"700 kg per day"
3850,2964,"colour dye","75 kg per day"
3640,2965,"Base oil",150T
10417,2966,"sandalwood,Flowers,spices",
3640,2967,Additives,15T
17088,2968,Paddy,"3000 kg"
1496,2969,"Fruit juices","250 kg/day"
1496,2970,Sugar,"1000 kg/day"
1496,2971,Pectin,"25 kg/day"
3665,2972,"Coconut oil & palm oil",
3878,2973,No,
3778,2974,"Natural rubber",60000kg/day
3778,2975,"Gypsum (Plastic of paris)",200kg/day
1503,2976,"Animal food","400 kg"
17095,2977,Granite,
10431,2978,"Polos,Spices,Salt,Tamarine",
3883,2979,oil,"20 ltrs"
17089,2980,Explosive,
930,2981,"Galvernized wire, nail wire",
10430,2982,"6*9 kalu gal",
14366,2983,"Sugar ",10kg
1569,2984,"Water Gel","4 kg"
3890,2985,"Recycled HIPS - polycarbonate","50 kg per day"
1569,2986,Ammonia,"3 kg"
14366,2987,"Butter ",1kg
14366,2988,"Solt ",1kg
14366,2989,"Wheat flower ",150kg
14366,2990,"water ","16 lit"
1463,2991,"engine oil","15 L"
3834,2992,"mixed compounds","7000 kg per day"
1463,2993,"Gear oil","2 L"
1463,2994,Grease,"2 kg"
17093,2995,Granite,
14300,2996,paddy,4500
1055,2997,"Food & beverage",
3836,2998,"Dry rubber",
3836,2999,Fillers,
3836,3000,"Process oil",
1461,3001,"Animal food","1000 kg"
11928,3002,Granite,
2505,3003,"Wasted cast iron",200
1456,3004,"Animal food",
11930,3005,Granite,
3901,3006,"polythene ","120 kg"
10391,3007,"Service tread ",5m
3857,3008,soap,"02 ltrs"
3857,3009,shampoo,"05 ltrs"
3857,3010,"High pressure","05 ltrs"
10439,3011,"Poonac (10kg),minerals(1kg), water, rice bran",
3229,3012,wood,"305 sq ft"
3229,3013,glue,"04 ltrs"
10393,3014,thread,1000kg
10415,3015,granite,
3229,3016,ink,"60 ltrs"
4399,3017,Granite,
6152,3018,Granite,
3664,3019,"Papers, ink",
3840,3020,No,
1467,3021,Blade,60
1467,3022,Syringers,45
4435,3023,ottapalu,
1467,3024,Bandage,"2 kg"
3858,3025,"Recycled pallets","15 kg per day"
10437,3026,Dolamite,
3894,3027,"Imported rezer",
3894,3028,"vehicle engine parts",
17456,3029,Granite,
10395,3030,"Gelatin,Vanilla,Sugar,Fruties",
17103,3031,Highpressure,
17103,3032,Shampoo,
17103,3033,Cerosen,
18383,3034,Granite,
3837,3035,LLDPE,"250   kg"
3837,3036,LDPE,"250   kg"
3837,3037,HDPE,"250   kg"
3837,3038,PP,"250   kg"
4439,3039,Granite,
3681,3040,"Crape rubber, metal bar & sheets",
10409,3041,"6*4 metal",
10418,3042,"Service thread",2
19048,3043,"6X9 rocks","30 cubic meters/daty"
17443,3044,Paddy,
3682,3045,Rubber,
17458,3046,Granite,
4387,3047,Thread,
3910,3048,water,"1500 ltrs per day"
3910,3049,"Caustic soda","2 kg per day"
17422,3050,Paddy,
25289,3051,chicken,"2000 pre 45 days"
3622,3052,"HDPE/PVC/PP/LDPE/HD I/ polystyrol",
17438,3053,Paddy,
10432,3054,Soya,200
3826,3055,No,
1502,3056,"Animal food",
3679,3057,"Grass & punac",20kg
4378,3058,Granite,
17423,3059,Paddy,
3904,3060,No,
3692,3061,"Re cycle plastic",5000kg
10400,3062,dolomaite,
16707,3063,Rock,1
3629,3064,Cement,30T/Day
3629,3065,Metal,"25 cubes"
3629,3066,Sand,"18 cubes"
3629,3067,Admixture,"100 ctvs"
10383,3068,,
1537,3069,Resins,"100 kg"
1537,3070,"Drying agents","12 kg"
1537,3071,Coluring,"15 kg"
16699,3072,Rock,1
3851,3073,"paint - sikkens/Auto finish",
4397,3074,"Raw water","50000m3 "
1483,3075,"Waste polythene",
1483,3076,LDPE,
1483,3077,HDPE,
3621,3078,HDPE,2.5MT
3621,3079,Dyes,25kg
16701,3080,Rock,1
16700,3081,Rock,1
10433,3082,"Metal sheet",1
10433,3083,Paint,4l
10433,3084,"Oxygen ",13.5
4318,3085,"Natural rubber latex",
1630,3086,"Animal food",
3631,3087,Alluminium,
3881,3088,"cotton wastes","2 kg"
4368,3089,Granite,
3678,3090,Brass,100kg
3678,3091,Aluminium,100kg
1489,3092,"Animal food","5000 kg/day"
3678,3093,"Furnace oil",40l
3881,3094,shampoo,"3 ltrs"
3881,3095,soap,"15 ltrs"
3881,3096,"engine oil ","35 ltrs"
3764,3097,Tea,
3877,3098,"flex fabric",
3877,3099,ink,
4688,3100,Methanol,"20000 tons/month"
4310,3101,"Ball clay",20MT
4310,3102,Kaoline,21MT
4310,3103,Feldspar,
3868,3104,No,
16759,3105,"Amona sheet ","65 (8'x $') "
16759,3106,"G.I.pipe ","35 pipes /month "
16759,3107,"welding rod ","24 box/month "
1013,3108,"Filter paper, thread, wire, boards, tapes",
25294,3109,Poliyproplene,
3468,3110,"6*4 metal ","12 cubes per day"
17459,3111,"Paddy ","6000 Kg"
17455,3112,Paddy,3000
3313,3113,"stainless steel sheets",
3771,3114,Water,600cm3
3313,3115,"mild steel sheets",
17461,3116,Highpressure,
17461,3117,Shampoo,
17461,3118,OIl,
10388,3119,Thread,15
3287,3120,"brass sherb",
18864,3121,"iron ",250m/month
17452,3122,"Paddy ",
10381,3123,"poultry feed, paddy husks",
18384,3124,Granite,
3205,3125,cotton,
17439,3126,Explosive,
25301,3127,paddy,2000kg
17449,3128,Granite,
25302,3129,"Cooling Gas",8kg
3253,3130,"plastic sheets",
18887,3131,"steel,iron and paint","95m/month, 10litre/month"
3219,3132,"Rubber compounds","3 tonns per day"
3219,3133,"Carbon black",
3219,3134,"Furnace oil",
18389,3135,Granite,
10399,3136,"Lime stone",
18867,3137,"seashell (dead)",4000kg/month
3255,3138,"flavouring agents",
3255,3139,sugar,
3255,3140,glicose,
3255,3141,Flour,
18868,3142,"dead shells",20000kg/month
16721,3143,"Wheat flour",1000kg/day
3192,3144,wood,"20 cubic meters"
3192,3145,"steel ","30 cubic meters"
16721,3146,Rice,25kg/day
16721,3147,Vegetables,20Kg/day
16721,3148,"Vegetable oil",100kg/day
3689,3149,Marlex,50kg
3689,3150,LLDPE,1600
3642,3151,"Used aluminium materials",500kg
3825,3152,copper,"30 kg"
3825,3153,plastics,"8 kg"
3825,3154,elements,"04 kg"
3825,3155,"white metal pipes","10 kg"
3688,3156,"PVC compound",250kg
25307,3157,papers,"500 packets per month"
25307,3158,ink,"40 kg per month"
17421,3159,Paddy,
17100,3160," ",
3893,3161,No,
17450,3162,"Cow Milk","15 L /day"
3888,3163,HDPE,"150 kg"
3888,3164,LLDPE,"36 kg"
3888,3165,LDPE,"24 kg"
3888,3166,"Master batch","300 g"
3843,3167,"washing liquid","10 ltrs"
3843,3168,Kerosine,"10 ltrs"
10403,3169,dinamite,5
10403,3170,"ammonia (kg)",5
10403,3171,Cap,5
10403,3172,thred,5
3812,3173,"Sheet metals, leather wear, tyre tubes, other electrical components",
3874,3174,No,
3658,3175,"Re cycled patals",
2654,3176,"Rectified Spirit","10000 L/month"
2654,3177,"Coconut Spirit","600 L/month"
3830,3178,water,
18728,3179,Granite,
3844,3180,"vehicles washing liquid",
3844,3181,water,
3846,3182,water,
3685,3183,"Bottom bar, rubber beading, plastic end clips & ring space",
3885,3184,"fertilizers (NPK)",
4050,3185,Fabric,01
4050,3186,"Pigment dye","01 kg"
18715,3187,"Explosives ",0.5
3841,3188,No,
3636,3189,"Cast iron",8000kg
3636,3190,Bronze,300kg
3636,3191,Aluminium,200kg
25320,3192,"Iron and vehecle parts",
25322,3193,"Gun powder",1kg
25322,3194,Dynamite,1kg
25322,3195,"Service threads ",2
3845,3196,kottamalli,"100 kg per month"
18714,3197,Granite,
3615,3198,Nylon,0.09kg
3615,3199,"Aloe vera powder",0.03kg
3615,3200,Talc,9.13kg
17364,3201,Explosive,
16672,3202,"shrimp feeds",
19064,3203,,
19064,3204,"iron bar",5bars/day
18722,3205,Granite,
18702,3206,Granite,
14536,3207,"Fresh Solid Waste","5 ton"
25326,3208,"Flour kg",75
17357,3209,Iron,
3845,3210,sugar,"100 kg per month"
3845,3211,aralu,"100 kg per month"
3845,3212,katuwalbatu,"100 kg per month"
3845,3213,pathpadagam,"100 kg per month"
3845,3214,Wenivalgata,"100 kg per month"
18727,3215,Granite,
3873,3216,No,
16717,3217,Water,1000
16717,3218,"Liquid soap",
14074,3219,Paddy,4500
3707,3220,Soil,
3882,3221,flour,"150 kg"
3882,3222,eggs,
3882,3223,"raw rice","35 kg"
18718,3224,Granite,
3704,3225,Soil,
25334,3226,Explosive,
18721,3227,Granite,
3655,3228,Resin,100kg
3655,3229,Mat,50kg
3655,3230,Catalyst,5kg
3655,3231,"Jel coat",20kg
3655,3232,Acetone,1l
3896,3233,"used tyres",
25339,3234,Metal,"8 cube"
3699,3235,Sand,"8 cubes"
16895,3236,"washing detergent","0.7 l"
16895,3237,water,"550 l"
25342,3238,Explosive,
14077,3239,iron,
14078,3240,iron,25
14080,3241,iron,"35 bar"
25345,3242,ink,"20 kg per day"
25349,3243,Fabric,57000
25349,3244,"thread cones",1800
25349,3245,Zippers,50000
25349,3246,Buttons,"60000 pcs"
25349,3247,polybags,"55000 pcs"
25349,3248,cartons,"5000 pcs"
25349,3249,Hangers,"55000 pcs"
18238,3250,"Welding Sticks","750 g"
