industryID,reminderType,dueDate,dueStatus,recievedDate,applicationID,nxtRemDate,officeID
9986,1,2012-07-01,0,NULL,10912,NULL,23
9987,1,2015-07-21,0,NULL,10913,NULL,23
9989,1,2015-08-10,0,NULL,10915,NULL,23
9990,1,2014-06-13,0,NULL,10916,NULL,23
9991,1,2012-04-12,0,NULL,10917,NULL,23
9992,1,2016-03-17,0,NULL,10918,NULL,23
9993,1,2016-04-02,0,NULL,10919,NULL,23
9994,1,2016-04-02,0,NULL,10920,NULL,23
9995,1,2016-04-02,0,NULL,10921,NULL,23
9996,1,2016-04-08,0,NULL,10922,NULL,23
9997,1,2016-04-11,0,NULL,10923,NULL,23
9998,1,2016-04-23,0,NULL,10924,NULL,23
9999,1,2016-07-14,0,NULL,10925,NULL,23
10000,1,2016-06-03,0,NULL,10926,NULL,23
10001,1,2016-06-24,0,NULL,10927,NULL,23
10002,1,2016-07-23,0,NULL,10928,NULL,23
10003,1,2016-10-12,0,NULL,10929,NULL,23
10004,1,2016-10-12,0,NULL,10930,NULL,23
10005,1,2016-12-05,0,NULL,10931,NULL,23
10006,1,2016-12-05,0,NULL,10932,NULL,23
10007,1,2016-12-17,0,NULL,10933,NULL,23
10009,1,2017-06-14,0,NULL,10935,NULL,23
10010,1,2016-12-09,0,NULL,10936,NULL,23
10011,1,2016-12-05,0,NULL,10937,NULL,23
10012,1,2017-01-03,0,NULL,10938,NULL,23
10013,1,2017-02-28,0,NULL,10939,NULL,23
10014,1,2017-04-08,0,NULL,10940,NULL,23
10015,1,2017-06-25,0,NULL,10941,NULL,23
10016,1,2015-04-03,0,NULL,10942,NULL,23
10017,1,2015-05-21,0,NULL,10943,NULL,23
10018,1,2014-10-05,0,NULL,10944,NULL,23
10022,1,2015-11-21,0,NULL,10945,NULL,23
10023,1,2014-12-12,0,NULL,10946,NULL,23
10024,1,2015-03-14,0,NULL,10947,NULL,23
10025,1,2014-08-18,0,NULL,10948,NULL,23
10026,1,2015-09-10,0,NULL,10949,NULL,23
10027,1,2015-02-11,0,NULL,10950,NULL,23
10028,1,2015-01-19,0,NULL,10951,NULL,23
10029,1,2015-04-04,0,NULL,10952,NULL,23
10030,1,2014-07-25,0,NULL,10953,NULL,23
10031,1,2015-06-24,0,NULL,10954,NULL,23
10032,1,2015-07-30,0,NULL,10955,NULL,23
10033,1,2015-09-23,0,NULL,10956,NULL,23
10034,1,2014-12-12,0,NULL,10957,NULL,23
10035,1,2014-10-09,0,NULL,10958,NULL,23
10036,1,2015-02-25,0,NULL,10959,NULL,23
10037,1,2015-09-12,0,NULL,10960,NULL,23
10038,1,2015-05-13,0,NULL,10961,NULL,23
10039,1,2015-05-19,0,NULL,10962,NULL,23
10041,1,2014-10-30,0,NULL,10964,NULL,23
10042,1,2014-12-13,0,NULL,10965,NULL,23
10043,1,2014-12-19,0,NULL,10966,NULL,23
10044,1,2014-12-13,0,NULL,10967,NULL,23
10046,1,2014-12-10,0,NULL,10969,NULL,23
10047,1,2015-01-29,0,NULL,10970,NULL,23
10048,1,2015-05-23,0,NULL,10971,NULL,23
10049,1,2015-07-21,0,NULL,10972,NULL,23
10050,1,2015-07-24,0,NULL,10973,NULL,23
10051,1,2015-08-31,0,NULL,10974,NULL,23
10052,1,2015-12-29,0,NULL,10975,NULL,23
10053,1,2016-10-06,0,NULL,10976,NULL,23
10054,1,2016-09-18,0,NULL,10977,NULL,23
10055,1,2016-12-29,0,NULL,10978,NULL,23
10056,1,2015-07-29,0,NULL,10979,NULL,23
10057,1,2015-05-18,0,NULL,10980,NULL,23
10058,1,2016-02-27,0,NULL,10981,NULL,23
10059,1,2016-06-20,0,NULL,10982,NULL,23
10060,1,2015-12-20,0,NULL,10983,NULL,23
10061,1,2017-01-28,0,NULL,10984,NULL,23
10062,1,2014-10-26,0,NULL,10985,NULL,23
10063,1,2013-12-08,0,NULL,10986,NULL,23
10065,1,2015-08-24,0,NULL,10988,NULL,23
10066,1,2015-07-15,0,NULL,10989,NULL,23
10068,1,2016-12-19,0,NULL,10991,NULL,23
10071,1,2016-12-18,0,NULL,10992,NULL,23
10074,1,2016-12-18,0,NULL,10993,NULL,23
10075,1,2016-12-19,0,NULL,10994,NULL,23
10076,1,2016-12-18,0,NULL,10995,NULL,23
10077,1,2016-02-27,0,NULL,10996,NULL,23
10080,1,2016-12-23,0,NULL,10997,NULL,23
10091,1,2017-12-02,0,NULL,22890,NULL,23
10096,1,2013-07-21,0,NULL,10998,NULL,23
10105,1,2015-10-30,0,NULL,10999,NULL,23
10106,1,2016-12-03,0,NULL,11000,NULL,23
10107,1,2015-04-26,0,NULL,11001,NULL,23
10108,1,2017-01-24,0,NULL,11002,NULL,23
10109,1,2016-12-19,0,NULL,11003,NULL,23
10110,1,2017-05-31,0,NULL,11004,NULL,23
10114,1,2015-08-13,0,NULL,11006,NULL,9
10116,1,2015-01-24,0,NULL,11007,NULL,9
10117,1,2014-11-22,0,NULL,21261,NULL,9
10118,1,2014-06-25,0,NULL,11008,NULL,9
10119,1,2014-06-25,0,NULL,11009,NULL,9
10120,1,2015-03-14,0,NULL,11010,NULL,9
10121,1,2015-04-16,0,NULL,11011,NULL,9
10122,1,2013-11-20,0,NULL,11012,NULL,9
10123,1,2014-11-22,0,NULL,11013,NULL,9
10124,1,2015-04-24,0,NULL,11014,NULL,9
10126,1,2015-07-11,0,NULL,11015,NULL,9
10127,1,2014-01-28,0,NULL,11016,NULL,9
10128,1,2015-04-23,0,NULL,11017,NULL,9
10129,1,2016-04-23,0,NULL,11018,NULL,9
10130,1,2013-08-10,0,NULL,11019,NULL,9
10131,1,2015-09-03,0,NULL,11020,NULL,9
10132,1,2014-02-25,0,NULL,11021,NULL,9
10133,1,2015-06-06,0,NULL,11022,NULL,9
10134,1,2015-06-18,0,NULL,11023,NULL,9
10135,1,2014-12-07,0,NULL,11024,NULL,9
10137,1,2014-11-28,0,NULL,11025,NULL,9
10138,1,2015-05-01,0,NULL,11026,NULL,9
10139,1,2014-12-23,0,NULL,11027,NULL,9
10140,1,2014-10-11,0,NULL,11028,NULL,9
10141,1,2015-01-22,0,NULL,11029,NULL,9
10142,1,2015-06-21,0,NULL,11030,NULL,9
10143,1,2015-02-28,0,NULL,11031,NULL,9
10144,1,2015-06-19,0,NULL,11032,NULL,9
10145,1,2015-02-25,0,NULL,11033,NULL,9
10146,1,2015-01-02,0,NULL,11034,NULL,9
10147,1,2015-07-18,0,NULL,11035,NULL,9
10148,1,2015-03-21,0,NULL,11036,NULL,9
10149,1,2014-08-16,0,NULL,11037,NULL,9
10150,1,2014-11-29,0,NULL,11038,NULL,9
10151,1,2014-12-22,0,NULL,11039,NULL,9
10152,1,2014-12-14,0,NULL,11040,NULL,9
10153,1,2015-03-31,0,NULL,11041,NULL,9
10154,1,2014-11-09,0,NULL,11042,NULL,9
10155,1,2014-11-21,0,NULL,11043,NULL,9
10156,1,2014-12-14,0,NULL,11044,NULL,9
10157,1,2014-11-21,0,NULL,11045,NULL,9
10158,1,2014-12-17,0,NULL,11046,NULL,9
10159,1,2014-11-17,0,NULL,11047,NULL,9
10163,1,2015-10-27,0,NULL,11048,NULL,9
10165,1,2014-11-12,0,NULL,11050,NULL,9
10166,1,2017-06-12,0,NULL,11051,NULL,9
10167,1,2017-03-27,0,NULL,22279,NULL,9
10168,1,2015-10-21,0,NULL,11053,NULL,9
10169,1,2017-04-28,0,NULL,11054,NULL,9
10170,1,2013-07-08,0,NULL,11055,NULL,9
10171,1,2016-03-12,0,NULL,11056,NULL,9
10172,1,2015-03-07,0,NULL,11057,NULL,9
10173,1,2014-10-17,0,NULL,11058,NULL,9
10174,1,2017-04-25,0,NULL,11059,NULL,9
10175,1,2016-07-08,0,NULL,11060,NULL,9
10176,1,2014-12-03,0,NULL,11061,NULL,9
10178,1,2017-04-27,0,NULL,11062,NULL,9
10179,1,2016-04-26,0,NULL,11063,NULL,9
10180,1,2014-11-25,0,NULL,11064,NULL,9
10181,1,2016-04-27,0,NULL,11065,NULL,9
10182,1,2013-03-12,0,NULL,11066,NULL,9
10183,1,2017-05-09,0,NULL,11067,NULL,9
10184,1,2014-10-15,0,NULL,11068,NULL,9
10185,1,2016-02-20,0,NULL,11069,NULL,9
10186,1,2016-07-15,0,NULL,11070,NULL,9
10187,1,2016-08-02,0,NULL,11071,NULL,9
10188,1,2016-12-08,0,NULL,11072,NULL,9
10189,1,2017-03-17,0,NULL,11073,NULL,9
10190,1,2017-04-13,0,NULL,11074,NULL,9
10191,1,2017-03-17,0,NULL,11075,NULL,9
10192,1,2014-09-05,0,NULL,11076,NULL,9
10193,1,2017-06-25,0,NULL,11077,NULL,9
10194,1,2014-10-17,0,NULL,11078,NULL,9
10195,1,2015-01-24,0,NULL,11079,NULL,9
10196,1,2015-10-20,0,NULL,11080,NULL,9
10197,1,2015-11-21,0,NULL,11081,NULL,9
10198,1,2015-12-14,0,NULL,11082,NULL,9
10199,1,2016-02-15,0,NULL,11083,NULL,9
10200,1,2016-04-17,0,NULL,11084,NULL,9
10201,1,2016-05-08,0,NULL,11085,NULL,9
10202,1,2015-07-11,0,NULL,11086,NULL,9
10204,1,2017-02-04,0,NULL,11087,NULL,9
10205,1,2016-11-18,0,NULL,22300,NULL,9
10206,1,2016-02-15,0,NULL,11089,NULL,9
10208,1,2017-03-04,0,NULL,11090,NULL,9
10209,1,2017-03-18,0,NULL,11091,NULL,9
10210,1,2017-05-15,0,NULL,11092,NULL,9
10211,1,2017-05-07,0,NULL,11093,NULL,9
10212,1,2017-05-26,0,NULL,11094,NULL,9
10213,1,2014-07-30,0,NULL,11095,NULL,9
10215,1,2014-12-01,0,NULL,11096,NULL,9
10217,1,2012-11-07,0,NULL,11097,NULL,9
10218,1,2014-11-18,0,NULL,11098,NULL,9
10219,1,2015-03-18,0,NULL,11099,NULL,9
10220,1,2014-10-17,0,NULL,11100,NULL,9
10221,1,2015-03-24,0,NULL,11101,NULL,9
10222,1,2015-01-19,0,NULL,11102,NULL,9
10223,1,2015-10-24,0,NULL,11103,NULL,9
10224,1,2014-12-12,0,NULL,11104,NULL,9
10225,1,2012-10-11,0,NULL,11105,NULL,9
10226,1,2014-09-30,0,NULL,11106,NULL,9
10227,1,2015-02-09,0,NULL,11107,NULL,9
10229,1,2015-10-04,0,NULL,11109,NULL,9
10231,1,2015-05-05,0,NULL,11111,NULL,9
10232,1,2014-09-18,0,NULL,11112,NULL,9
10233,1,2015-05-01,0,NULL,21501,NULL,9
10234,1,2015-06-06,0,NULL,21518,NULL,9
10235,1,2014-10-06,0,NULL,11113,NULL,9
10236,1,2014-12-16,0,NULL,11114,NULL,9
10237,1,2014-11-20,0,NULL,11115,NULL,9
10238,1,2014-12-16,0,NULL,11116,NULL,9
10239,1,2015-08-07,0,NULL,11117,NULL,9
10240,1,2014-12-07,0,NULL,11118,NULL,9
10243,1,2013-12-20,0,NULL,11120,NULL,9
10244,1,2014-12-13,0,NULL,11121,NULL,9
10246,1,2015-07-04,0,NULL,11123,NULL,9
10247,1,2014-08-26,0,NULL,11124,NULL,9
10248,1,2015-10-11,0,NULL,11125,NULL,9
10249,1,2014-04-11,0,NULL,11126,NULL,9
10250,1,2015-01-04,0,NULL,11127,NULL,9
10251,1,2015-04-02,0,NULL,11128,NULL,9
10253,1,2014-10-16,0,NULL,11129,NULL,9
10254,1,2014-09-18,0,NULL,11130,NULL,9
10257,1,2014-12-14,0,NULL,11132,NULL,9
10258,1,2014-12-14,0,NULL,11133,NULL,9
10259,1,2014-12-16,0,NULL,11134,NULL,9
10260,1,2014-12-12,0,NULL,11135,NULL,9
10262,1,2015-05-19,0,NULL,11137,NULL,9
10263,1,2015-04-11,0,NULL,11138,NULL,9
10264,1,2015-04-18,0,NULL,11139,NULL,9
10266,1,2014-12-16,0,NULL,11141,NULL,9
10267,1,2014-12-14,0,NULL,11142,NULL,9
10268,1,2014-12-14,0,NULL,11143,NULL,9
10274,1,2014-11-13,0,NULL,11144,NULL,9
10275,1,2015-04-10,0,NULL,11145,NULL,9
10276,1,2015-05-01,0,NULL,11146,NULL,9
10277,1,2014-06-14,0,NULL,11147,NULL,9
10278,1,2015-12-19,0,NULL,11148,NULL,9
10279,1,2015-09-01,0,NULL,11149,NULL,9
10280,1,2015-01-25,0,NULL,22086,NULL,9
10281,1,2017-01-27,0,NULL,11151,NULL,9
10282,1,2016-04-02,0,NULL,11152,NULL,9
10283,1,2013-05-15,0,NULL,11153,NULL,9
10284,1,2016-08-14,0,NULL,11154,NULL,9
10285,1,2016-08-08,0,NULL,11155,NULL,9
10286,1,2013-07-24,0,NULL,11156,NULL,9
10287,1,2013-11-08,0,NULL,11157,NULL,9
10288,1,2012-12-22,0,NULL,11158,NULL,9
10290,1,2016-09-17,0,NULL,11160,NULL,9
10291,1,2016-07-28,0,NULL,11161,NULL,9
10292,1,2016-12-07,0,NULL,11162,NULL,9
10294,1,2014-09-20,0,NULL,11164,NULL,9
10295,1,2014-12-22,0,NULL,11165,NULL,9
10296,1,2015-02-20,0,NULL,11166,NULL,9
10297,1,2016-10-01,0,NULL,11167,NULL,9
10298,1,2015-12-01,0,NULL,11168,NULL,9
10299,1,2016-08-14,0,NULL,11169,NULL,9
10300,1,2015-07-10,0,NULL,11170,NULL,9
10302,1,2017-06-29,0,NULL,11172,NULL,9
10303,1,2016-08-01,0,NULL,11173,NULL,9
10304,1,2015-12-20,0,NULL,11174,NULL,9
10305,1,2016-01-19,0,NULL,11175,NULL,9
10306,1,2017-02-14,0,NULL,11176,NULL,9
10307,1,2016-08-06,0,NULL,11177,NULL,9
10308,1,2015-03-06,0,NULL,11178,NULL,9
10309,1,2015-01-27,0,NULL,11179,NULL,9
10310,1,2016-12-25,0,NULL,11180,NULL,9
10311,1,2017-02-09,0,NULL,11181,NULL,9
10312,1,2015-03-26,0,NULL,11182,NULL,9
10313,1,2016-02-27,0,NULL,11183,NULL,9
10314,1,2015-07-24,0,NULL,11184,NULL,9
10315,1,2014-12-14,0,NULL,11185,NULL,9
10316,1,2015-03-03,0,NULL,11186,NULL,9
10317,1,2015-08-19,0,NULL,11187,NULL,9
10319,1,2014-02-10,0,NULL,11189,NULL,9
10320,1,2015-07-08,0,NULL,11190,NULL,9
10321,1,2014-10-11,0,NULL,11191,NULL,9
10322,1,2013-11-02,0,NULL,11192,NULL,9
10323,1,2014-01-21,0,NULL,11193,NULL,9
10324,1,2014-10-23,0,NULL,11194,NULL,9
10325,1,2015-07-09,0,NULL,11195,NULL,9
10326,1,2014-12-12,0,NULL,11196,NULL,9
10327,1,2014-11-09,0,NULL,11197,NULL,9
10328,1,2014-11-26,0,NULL,11198,NULL,9
10329,1,2014-12-02,0,NULL,11199,NULL,9
10330,1,2014-12-19,0,NULL,11200,NULL,9
10331,1,2014-11-30,0,NULL,11201,NULL,9
10332,1,2015-05-27,0,NULL,11202,NULL,9
10333,1,2015-06-27,0,NULL,11203,NULL,9
10334,1,2013-08-15,0,NULL,11204,NULL,9
10335,1,2015-08-17,0,NULL,21752,NULL,9
10336,1,2014-10-25,0,NULL,11206,NULL,9
10337,1,2014-11-07,0,NULL,11207,NULL,9
10338,1,2014-10-25,0,NULL,11208,NULL,9
10339,1,2014-11-05,0,NULL,11209,NULL,9
10340,1,2015-07-07,0,NULL,11210,NULL,9
10341,1,2014-07-13,0,NULL,11211,NULL,9
10343,1,2014-12-16,0,NULL,11212,NULL,9
10344,1,2014-12-02,0,NULL,21400,NULL,9
10345,1,2015-03-28,0,NULL,11214,NULL,9
10347,1,2015-01-25,0,NULL,11215,NULL,9
10348,1,2015-03-21,0,NULL,11216,NULL,9
10349,1,2014-11-22,0,NULL,11217,NULL,9
10350,1,2014-11-20,0,NULL,11218,NULL,9
10351,1,2014-11-22,0,NULL,11219,NULL,9
10352,1,2014-11-14,0,NULL,11220,NULL,9
10353,1,2014-11-18,0,NULL,11221,NULL,9
10354,1,2014-12-11,0,NULL,11222,NULL,9
10355,1,2014-12-14,0,NULL,11223,NULL,9
10356,1,2015-07-08,0,NULL,11224,NULL,9
10357,1,2014-11-22,0,NULL,11225,NULL,9
10358,1,2015-01-10,0,NULL,11226,NULL,9
10359,1,2017-07-22,0,NULL,11227,NULL,9
10360,1,2017-07-22,0,NULL,11228,NULL,9
10361,1,2014-06-05,0,NULL,11229,NULL,9
10362,1,2017-09-10,0,NULL,11230,NULL,9
10363,1,2014-11-01,0,NULL,11231,NULL,9
10364,1,2017-02-19,0,NULL,11232,NULL,9
10367,1,2014-12-19,0,NULL,11234,NULL,9
10368,1,2014-11-23,0,NULL,11235,NULL,9
10369,1,2014-10-27,0,NULL,11236,NULL,9
10370,1,2015-03-14,0,NULL,11237,NULL,9
10371,1,2016-08-11,0,NULL,11238,NULL,9
10373,1,2015-04-09,0,NULL,11240,NULL,9
10375,1,2015-08-07,0,NULL,11242,NULL,9
10376,1,2015-07-13,0,NULL,11243,NULL,9
10377,1,2015-06-17,0,NULL,11244,NULL,9
10378,1,2014-06-26,0,NULL,11245,NULL,9
10379,1,2015-07-27,0,NULL,11246,NULL,9
10381,1,2015-12-31,0,NULL,11247,NULL,9
10382,1,2016-03-01,0,NULL,11248,NULL,9
10383,1,2016-03-01,0,NULL,11249,NULL,9
10384,1,2015-09-22,0,NULL,11250,NULL,9
10385,1,2014-09-07,0,NULL,11251,NULL,9
10388,1,2015-06-29,0,NULL,22021,NULL,9
10389,1,2015-06-06,0,NULL,11254,NULL,9
10391,1,2016-03-29,0,NULL,11256,NULL,9
10392,1,2016-07-21,0,NULL,11257,NULL,9
10393,1,2016-08-03,0,NULL,11258,NULL,9
10395,1,2015-12-21,0,NULL,11259,NULL,9
10396,1,2013-10-05,0,NULL,11260,NULL,9
10397,1,2016-03-13,0,NULL,11261,NULL,9
10399,1,2016-09-24,0,NULL,11262,NULL,9
10400,1,2013-12-02,0,NULL,11263,NULL,9
10401,1,2017-01-26,0,NULL,11264,NULL,9
10402,1,2014-02-15,0,NULL,11265,NULL,9
10403,1,2017-05-18,0,NULL,11266,NULL,9
10404,1,2014-09-28,0,NULL,11267,NULL,9
10405,1,2014-07-06,0,NULL,11268,NULL,9
10406,1,2014-09-07,0,NULL,11269,NULL,9
10407,1,2014-09-08,0,NULL,11270,NULL,9
10408,1,2017-10-12,0,NULL,11271,NULL,9
10409,1,2015-02-28,0,NULL,11272,NULL,9
10410,1,2015-07-02,0,NULL,11273,NULL,9
10411,1,2015-07-04,0,NULL,11274,NULL,9
10412,1,2015-02-28,0,NULL,11275,NULL,9
10413,1,2015-06-16,0,NULL,11276,NULL,9
10414,1,2015-01-29,0,NULL,11277,NULL,9
10415,1,2015-01-16,0,NULL,11278,NULL,9
10416,1,2015-07-02,0,NULL,11279,NULL,9
10417,1,2015-05-09,0,NULL,11280,NULL,9
10418,1,2015-07-11,0,NULL,11281,NULL,9
10419,1,2015-06-27,0,NULL,11282,NULL,9
10420,1,2015-07-02,0,NULL,11283,NULL,9
10422,1,2015-11-16,0,NULL,11285,NULL,9
10423,1,2015-11-16,0,NULL,11286,NULL,9
10424,1,2015-12-27,0,NULL,11287,NULL,9
10425,1,2015-12-28,0,NULL,11288,NULL,9
10426,1,2015-12-27,0,NULL,11289,NULL,9
10427,1,2015-12-26,0,NULL,11290,NULL,9
10428,1,2016-02-08,0,NULL,11291,NULL,9
10429,1,2016-02-09,0,NULL,11292,NULL,9
10430,1,2016-03-21,0,NULL,11293,NULL,9
10431,1,2016-04-18,0,NULL,11294,NULL,9
10432,1,2016-05-27,0,NULL,11295,NULL,9
10433,1,2016-06-06,0,NULL,11296,NULL,9
10434,1,2016-06-07,0,NULL,11297,NULL,9
10435,1,2016-11-04,0,NULL,11298,NULL,9
10436,1,2016-09-10,0,NULL,11299,NULL,9
10437,1,2016-08-13,0,NULL,11300,NULL,9
10438,1,2016-10-26,0,NULL,11301,NULL,9
10439,1,2016-09-20,0,NULL,11302,NULL,9
10440,1,2016-12-16,0,NULL,11303,NULL,9
10441,1,2016-12-16,0,NULL,11304,NULL,9
10442,1,2013-12-13,0,NULL,11305,NULL,9
10443,1,2013-12-20,0,NULL,11306,NULL,9
10444,1,2015-02-22,0,NULL,11307,NULL,9
10445,1,2014-12-11,0,NULL,11308,NULL,9
10446,1,2013-12-16,0,NULL,11309,NULL,9
10447,1,2015-06-18,0,NULL,11310,NULL,9
10448,1,2015-07-01,0,NULL,11311,NULL,9
10449,1,2015-07-22,0,NULL,11312,NULL,9
10450,1,2014-05-23,0,NULL,11313,NULL,9
10451,1,2015-05-09,0,NULL,11314,NULL,9
10452,1,2014-05-25,0,NULL,11315,NULL,9
10453,1,2015-06-24,0,NULL,11316,NULL,9
10454,1,2015-08-23,0,NULL,11317,NULL,9
10455,1,2014-12-14,0,NULL,11318,NULL,9
10456,1,2015-03-29,0,NULL,11319,NULL,9
10457,1,2015-04-08,0,NULL,11320,NULL,9
10459,1,2014-12-16,0,NULL,11321,NULL,9
10460,1,2015-01-20,0,NULL,11322,NULL,9
10461,1,2015-01-24,0,NULL,11323,NULL,9
10462,1,2015-01-27,0,NULL,11324,NULL,9
10463,1,2015-01-27,0,NULL,11325,NULL,9
10464,1,2015-01-27,0,NULL,11326,NULL,9
10465,1,2015-01-27,0,NULL,11327,NULL,9
10466,1,2015-03-10,0,NULL,11328,NULL,9
10468,1,2017-04-24,0,NULL,11330,NULL,9
10469,1,2015-04-30,0,NULL,11331,NULL,9
10472,1,2015-06-24,0,NULL,11334,NULL,9
10473,1,2015-06-22,0,NULL,11335,NULL,9
10474,1,2013-07-27,0,NULL,11336,NULL,9
10475,1,2014-11-04,0,NULL,11337,NULL,9
10479,1,2015-08-21,0,NULL,11338,NULL,9
10480,1,2015-05-01,0,NULL,11339,NULL,9
10481,1,2015-05-13,0,NULL,11340,NULL,9
10482,1,2014-11-13,0,NULL,11341,NULL,9
10483,1,2014-12-14,0,NULL,11342,NULL,9
10485,1,2015-05-27,0,NULL,11343,NULL,9
10489,1,2015-04-11,0,NULL,11344,NULL,9
10490,1,2014-10-31,0,NULL,11345,NULL,9
10491,1,2014-11-12,0,NULL,11346,NULL,9
10492,1,2015-04-28,0,NULL,11347,NULL,9
10493,1,2015-08-06,0,NULL,11348,NULL,9
10494,1,2015-04-12,0,NULL,11349,NULL,9
10495,1,2016-11-22,0,NULL,11350,NULL,9
10496,1,2015-07-27,0,NULL,11351,NULL,9
10497,1,2015-05-18,0,NULL,11352,NULL,9
10498,1,2013-12-28,0,NULL,11353,NULL,9
10499,1,2016-10-14,0,NULL,11354,NULL,9
10501,1,2017-04-04,0,NULL,11355,NULL,9
10502,1,2015-10-24,0,NULL,11356,NULL,9
10503,1,2015-01-25,0,NULL,11357,NULL,9
10504,1,2014-11-24,0,NULL,11358,NULL,9
10505,1,2017-08-22,0,NULL,11359,NULL,9
10506,1,2017-08-29,0,NULL,11360,NULL,9
10507,1,2016-11-13,0,NULL,11361,NULL,9
10508,1,2014-11-14,0,NULL,11362,NULL,9
10509,1,2014-12-14,0,NULL,11363,NULL,9
10510,1,2014-11-22,0,NULL,21280,NULL,9
10511,1,2016-12-25,0,NULL,11365,NULL,9
10512,1,2015-03-03,0,NULL,11366,NULL,9
10513,1,2015-03-03,0,NULL,11367,NULL,9
10515,1,2017-05-08,0,NULL,11368,NULL,9
10516,1,2017-05-22,0,NULL,11369,NULL,9
10517,1,2015-05-21,0,NULL,11370,NULL,9
10518,1,2017-06-06,0,NULL,11371,NULL,9
10519,1,2015-08-17,0,NULL,11372,NULL,9
10520,1,2015-01-22,0,NULL,11373,NULL,9
10521,1,2015-06-21,0,NULL,11374,NULL,9
10522,1,2015-01-10,0,NULL,11375,NULL,9
10524,1,2015-01-28,0,NULL,11376,NULL,9
10525,1,2015-01-28,0,NULL,11377,NULL,9
10526,1,2014-10-24,0,NULL,11378,NULL,9
10527,1,2015-01-15,0,NULL,11379,NULL,9
10528,1,2014-08-29,0,NULL,11380,NULL,9
10529,1,2017-07-07,0,NULL,11381,NULL,9
10530,1,2016-02-16,0,NULL,11382,NULL,9
10531,1,2017-09-04,0,NULL,11383,NULL,9
10532,1,2015-12-12,0,NULL,11384,NULL,9
10533,1,2016-03-18,0,NULL,11385,NULL,9
10534,1,2014-12-17,0,NULL,11386,NULL,9
10535,1,2014-12-17,0,NULL,11387,NULL,9
10536,1,2016-03-25,0,NULL,11388,NULL,9
10537,1,2017-09-09,0,NULL,11389,NULL,9
10538,1,2014-10-28,0,NULL,11390,NULL,9
10539,1,2017-09-05,0,NULL,11391,NULL,9
10540,1,2015-05-07,0,NULL,11392,NULL,9
10541,1,2015-05-08,0,NULL,11393,NULL,9
10543,1,2014-12-16,0,NULL,11395,NULL,9
10544,1,2015-02-25,0,NULL,11396,NULL,9
10545,1,2015-07-23,0,NULL,11397,NULL,9
10546,1,2015-08-16,0,NULL,11398,NULL,9
10547,1,2014-07-29,0,NULL,11399,NULL,9
10548,1,2013-10-27,0,NULL,11400,NULL,9
10549,1,2014-11-27,0,NULL,11401,NULL,9
10550,1,2014-09-03,0,NULL,11402,NULL,9
10551,1,2015-07-03,0,NULL,11403,NULL,9
10552,1,2014-07-07,0,NULL,11404,NULL,9
10553,1,2014-11-20,0,NULL,11405,NULL,9
10555,1,2015-03-17,0,NULL,11406,NULL,9
10556,1,2015-06-03,0,NULL,11407,NULL,9
10557,1,2012-01-05,0,NULL,11408,NULL,9
10558,1,2012-04-02,0,NULL,11409,NULL,9
10562,1,2017-03-10,0,NULL,11410,NULL,9
10564,1,2016-10-08,0,NULL,11411,NULL,9
10565,1,2017-04-11,0,NULL,11412,NULL,9
10566,1,2016-11-07,0,NULL,11413,NULL,9
10567,1,2014-10-29,0,NULL,11414,NULL,9
10581,1,2015-02-28,0,NULL,11415,NULL,9
10582,1,2014-11-01,0,NULL,11416,NULL,9
10583,1,2015-08-02,0,NULL,11417,NULL,9
10584,1,2016-04-22,0,NULL,11418,NULL,9
10585,1,2016-07-26,0,NULL,11419,NULL,9
10586,1,2015-06-30,0,NULL,11420,NULL,9
10587,1,2015-08-16,0,NULL,11421,NULL,9
10588,1,2014-11-22,0,NULL,11422,NULL,9
10591,1,2012-06-07,0,NULL,11423,NULL,9
10592,1,2014-09-20,0,NULL,11424,NULL,9
10593,1,2014-07-31,0,NULL,11425,NULL,9
10594,1,2013-09-07,0,NULL,11426,NULL,9
10595,1,2015-06-02,0,NULL,11427,NULL,9
10597,1,2014-11-06,0,NULL,11429,NULL,9
10598,1,2014-12-07,0,NULL,11430,NULL,9
10599,1,2015-02-25,0,NULL,11431,NULL,9
10600,1,2015-02-25,0,NULL,11432,NULL,9
10601,1,2015-04-30,0,NULL,11433,NULL,9
10602,1,2015-06-17,0,NULL,11434,NULL,9
10603,1,2015-06-12,0,NULL,11435,NULL,9
10604,1,2017-07-08,0,NULL,11436,NULL,9
10606,1,2014-11-02,0,NULL,11437,NULL,9
10608,1,2015-03-03,0,NULL,11438,NULL,9
10609,1,2014-11-22,0,NULL,11439,NULL,9
10611,1,2014-12-14,0,NULL,11441,NULL,9
10612,1,2014-08-31,0,NULL,11442,NULL,9
10613,1,2015-04-27,0,NULL,11443,NULL,9
10614,1,2015-01-09,0,NULL,11444,NULL,9
10615,1,2015-04-15,0,NULL,11445,NULL,9
10616,1,2015-10-03,0,NULL,11446,NULL,9
10617,1,2014-12-14,0,NULL,21233,NULL,9
10618,1,2014-12-14,0,NULL,11448,NULL,9
10619,1,2014-12-14,0,NULL,21232,NULL,9
10620,1,2014-12-14,0,NULL,11450,NULL,9
10621,1,2014-12-14,0,NULL,21234,NULL,9
10622,1,2014-10-08,0,NULL,11452,NULL,9
10623,1,2012-11-12,0,NULL,11453,NULL,9
10624,1,2015-03-23,0,NULL,11454,NULL,9
