industryID,feeID,dateofpayments,reciptNo,paidamount,applicationID,fno,feestatus,calDate,calAmount,TranNo
26148,2,2015-02-26,115408,9256.5,22887,8126,Paid,2015-04-02,9256.5,NULL
26149,1,2014-03-19,100152,3487.2,22886,8127,Paid,2015-04-02,3487.2,NULL
26149,2,2014-07-30,109903,7467,22886,8128,Paid,2015-04-02,7467,NULL
21358,2,2013-05-30,77824,7466.4,19155,8129,Paid,2015-04-02,7466.4,NULL
26152,2,2015-02-10,115284,9257,22888,8130,Paid,2015-04-02,9257,NULL
21400,2,2015-03-12,15489,7405.2,19189,8131,Paid,2015-04-02,7405.2,NULL
26153,1,2014-05-30,99929,4284,22889,8132,Paid,2015-04-02,4284,NULL
26153,2,2014-05-30,99930,7466,22889,8133,Paid,2015-04-02,7466,NULL
10091,1,2014-12-29,99022,3427.2,22890,8134,Paid,2015-04-07,3427.2,NULL
10091,2,2015-02-18,99163,7405.2,22890,8135,Paid,2015-04-07,7405.2,NULL
26155,1,2015-04-08,CEA100013,2,22891,8136,Paid,2015-04-07,2,CEA100013
8666,2,2013-05-16,67517,7466.4,9977,8137,Paid,2015-04-07,7466.4,NULL
8658,2,2015-05-31,72990,7466.4,9974,8138,Paid,2015-04-07,7466.4,NULL
26159,1,2014-03-19,100152,3487.2,22892,8139,Paid,2015-04-08,3487.2,NULL
26159,2,2014-03-10,109903,7467,22892,8140,Paid,2015-04-08,7467,NULL
26160,1,2013-09-13,77699,4284,22893,8141,Paid,2015-04-08,4284,NULL
26160,2,2013-10-31,77053,7466.4,22893,8142,Paid,2015-04-08,7466.4,NULL
26158,1,2014-12-02,108759,5712,22894,8143,Paid,2015-04-08,5712,NULL
26161,2,2013-08-07,14150,7500,22895,8144,Paid,2015-04-08,7500,NULL
26158,2,2015-02-16,115322,7405.2,22894,8145,Paid,2015-04-08,7405.2,NULL
26162,2,2013-02-13,14147,7467,22896,8146,Paid,2015-04-08,7467,NULL
26163,1,2015-03-27,120221,11322,22897,8147,Paid,2015-04-08,11322,NULL
20980,2,2015-02-13,115319,9256.5,18913,8148,Paid,2015-04-08,9256.5,NULL
26165,1,2015-03-26,120215,5661,22898,8149,Paid,2015-04-08,5661,NULL
22669,1,2015-03-26,120212,11322,20077,8150,Paid,2015-04-08,11322,NULL
21433,2,2014-02-20,87887,7466.4,19216,8151,Paid,2015-04-08,7466.4,NULL
26107,2,2015-02-12,99141,9256.5,22899,8152,Paid,2015-04-08,9256.5,NULL
21349,2,2015-03-16,15522,7405.2,19149,8153,Paid,2015-04-08,7405.2,NULL
26167,1,2015-03-26,120212,11322,22900,8154,Paid,2015-04-08,11322,NULL
21466,2,2013-07-01,68958,7466.4,19237,8155,Paid,2015-04-08,7466,NULL
26168,1,2015-03-24,115586,11322,22901,8156,Paid,2015-04-08,11322,NULL
26141,2,2015-02-09,99126,9256.5,22902,8157,Paid,2015-04-08,9256.5,NULL
13390,2,2015-02-16,114125,7405.2,13451,8158,Paid,2015-04-08,7405.2,NULL
12384,2,2015-02-22,106964,9256.5,12996,8159,Paid,2015-04-08,9256.5,NULL
9697,2,2015-03-17,107028,9256.5,10699,8160,Paid,2015-04-08,9256.5,NULL
26169,1,2015-04-02,120253,11322,22903,8161,Paid,2015-04-08,11322,NULL
12181,2,2015-03-09,106990,9256.5,12870,8162,Paid,2015-04-08,9256.5,NULL
9693,2,2015-02-06,99117,9256.5,10695,8163,Paid,2015-04-08,9256.5,NULL
26172,1,2015-04-01,120250,11322,22904,8164,Paid,2015-04-08,11322,NULL
13333,2,2014-05-16,99834,11424,22905,8165,Paid,2015-04-08,11424,NULL
9676,2,2014-03-06,88710,9333,10681,8166,Paid,2015-04-08,9333,NULL
26173,1,2015-03-27,120224,11322,22907,8167,Paid,2015-04-08,11322,NULL
26174,1,2015-03-25,115597,11322,22908,8168,Paid,2015-04-08,11322,NULL
21447,2,2014-02-20,87979,7466.4,19225,8169,Paid,2015-04-08,7466.4,NULL
9663,2,2014-03-19,88799,9333,10668,8170,Paid,2015-04-08,9333,NULL
9652,2,2014-04-21,88951,9333,10659,8171,Paid,2015-04-08,9333,NULL
21396,2,2013-10-03,78422,7466.4,19187,8172,Paid,2015-04-08,7466.4,NULL
9157,2,2015-01-12,99047,9333,22909,8173,Paid,2015-04-09,9333,NULL
26176,2,NULL,,0,22910,8174,Pending,2015-04-09,9256.5,NULL
26180,2,2015-09-03,114177,9256.5,22911,8175,Paid,2015-04-09,9256.5,NULL
9692,2,NULL,,0,22912,8176,Pending,2015-04-09,9256.5,NULL
9696,2,NULL,,0,22913,8177,Pending,2015-04-09,9256.5,NULL
21476,2,2013-06-04,77843,7467,19244,8178,Paid,2015-04-09,7467,NULL
21458,2,2013-12-06,87529,7466.4,19232,8179,Paid,2015-04-09,7466.4,NULL
26182,1,2014-04-23,105047,11424,22914,8180,Paid,2015-04-09,11424,NULL
26182,2,2015-01-20,113331,9333,22914,8181,Paid,2015-04-09,9333,NULL
26183,2,2015-02-11,114102,9256.5,22915,8182,Paid,2015-04-09,9256.5,NULL
13231,2,2015-02-25,99198,9256.5,22916,8183,Paid,2015-04-09,9256.5,NULL
12600,2,2015-01-01,114245,9333,13078,8184,Paid,2015-04-09,9333,NULL
12595,2,2015-05-23,99911,9333,13074,8185,Paid,2015-04-09,9333,NULL
21440,2,2014-05-30,98181,7466.5,19222,8186,Paid,2015-04-09,7466.5,NULL
26185,2,2014-04-07,109765,9333,22917,8187,Paid,2015-04-09,9333,NULL
21344,2,2015-01-16,115146,7405.2,19146,8188,Paid,2015-04-09,7405.2,NULL
21401,2,2013-06-18,77891,7466.4,19190,8189,Paid,2015-04-09,7466.4,NULL
21389,2,2014-03-17,88857,4284,19180,8190,Paid,2015-04-09,4284,NULL
17855,1,2015-02-16,113390,5661,16727,8191,Paid,2015-04-09,5661,NULL
17855,2,2015-03-31,119853,7405.2,16727,8192,Paid,2015-04-09,7405.2,NULL
26184,1,2015-04-01,120245,11322,22918,8193,Paid,2015-04-09,11322,NULL
21352,2,2014-03-17,88351,7466.6,19151,8194,Paid,2015-04-09,7466.6,NULL
9885,2,2014-11-25,98912,9333,22919,8195,Paid,2015-04-09,9333,NULL
21407,2,2001-11-29,78687,7466.4,19195,8196,Paid,2015-04-09,7466.4,NULL
20080,1,2014-11-18,108678,3427.2,18325,8197,Paid,2015-04-09,3427.2,NULL
20080,2,2015-03-06,115447,7465.2,18325,8198,Paid,2015-04-09,7465.2,NULL
26188,2,2014-10-01,109618,9333,22920,8199,Paid,2015-04-09,9333,NULL
9873,2,2014-07-22,99625,9333,22922,8200,Paid,2015-04-09,9333,NULL
12602,2,2014-07-04,109764,9333,13080,8201,Paid,2015-04-09,9333,NULL
13341,2,2014-11-10,109595,9256.5,22921,8202,Paid,2015-04-09,9256.5,NULL
21786,2,2015-03-23,115578,9256.5,22923,8203,Paid,2015-04-09,9256.5,NULL
9909,1,2014-04-01,19510,11424,22924,8204,Paid,2015-04-09,11424,NULL
9909,2,2014-06-11,20880,9333,22924,8205,Paid,2015-04-09,9333,NULL
19668,2,2015-03-13,115504,7405.2,18018,8206,Paid,2015-04-09,7405.2,NULL
26190,1,2015-02-06,115253,3396.6,22926,8207,Paid,2015-04-09,3396.6,NULL
26190,2,2015-03-27,120223,7405.2,22926,8208,Paid,2015-04-09,7405.2,NULL
21394,2,2013-08-07,78109,7466.4,19185,8209,Paid,2015-04-09,7466.4,NULL
9134,2,2014-11-05,127075,9333,10314,8210,Paid,2015-04-09,9333,NULL
9889,1,2012-08-28,12732,11536,22928,8211,Paid,2015-04-09,11536,NULL
9889,2,2013-08-21,16243,9333,22928,8212,Paid,2015-04-09,9333,NULL
19671,2,2015-03-13,115509,7405.2,18021,8213,Paid,2015-04-09,7405.2,NULL
20916,2,2015-03-23,115573,9256.5,18853,8214,Paid,2015-04-09,9256.5,NULL
26192,2,2015-01-21,114042,9256.5,22929,8215,Paid,2015-04-09,9256.5,NULL
21373,2,2014-01-17,87719,7466.4,19167,8216,Paid,2015-04-09,7466.4,NULL
20191,1,2014-08-13,108099,11424,18392,8217,Paid,2015-04-09,11424,NULL
20191,2,2015-04-02,120255,7405.2,18392,8218,Paid,2015-04-09,7405.2,NULL
21739,2,2015-03-04,115445,9333,19436,8219,Paid,2015-04-09,9333,NULL
20652,1,2014-04-22,97923,3427.2,18656,8220,Paid,2015-04-09,3427.2,NULL
20966,2,2015-03-03,115422,9256.5,18899,8221,Paid,2015-04-09,9256.5,NULL
9850,2,2014-05-26,99276,9333,22930,8222,Paid,2015-04-09,9333,NULL
9131,2,2014-12-10,98960,9333,10311,8223,Paid,2015-04-09,9333,NULL
21755,2,2015-03-09,115464,9256.5,19449,8224,Paid,2015-04-09,9256.5,NULL
12589,2,2014-04-25,100228,9333,13068,8225,Paid,2015-04-10,9333,NULL
26194,2,2015-02-04,99124,9333,22931,8226,Paid,2015-04-10,9333,NULL
9864,2,2014-07-07,99665,9333,22932,8227,Paid,2015-04-10,9333,NULL
21336,2,2013-12-06,87532,7466.4,19142,8228,Paid,2015-04-10,7466.4,NULL
26195,1,2015-04-02,120257,11322,22933,8229,Paid,2015-04-10,11322,NULL
21775,2,2015-04-03,115444,9256.5,19463,8230,Paid,2015-04-10,9256.5,NULL
21339,2,2013-12-18,87579,7466.4,19143,8231,Paid,2015-04-10,7466.4,NULL
26196,1,2014-03-20,100169,11424,22935,8232,Paid,2015-04-10,11424,NULL
26196,2,2014-03-20,100170,9333,22935,8233,Paid,2015-04-10,9333,NULL
21376,2,2013-10-31,78519,7466.4,19169,8234,Paid,2015-04-10,7466.4,NULL
12594,2,2014-09-19,109837,9333,13073,8235,Paid,2015-04-10,9333,NULL
12582,2,2014-06-11,99769,9333,13062,8236,Paid,2015-04-10,9333,NULL
13329,2,2014-05-23,99908,9333,22936,8237,Paid,2015-04-10,9256.5,NULL
21185,2,2014-12-05,108783,9335,19040,8238,Paid,2015-04-10,9333,NULL
21244,2,2015-01-21,115205,9333,19079,8239,Paid,2015-04-10,9333,NULL
13313,2,NULL,,0,22937,8240,Pending,2015-04-10,9256.5,NULL
26198,2,2014-09-10,109810,9333,22938,8241,Paid,2015-04-10,9333,NULL
9891,1,2015-02-06,99116,9333,22939,8242,Paid,2015-04-10,9333,NULL
21140,2,2014-07-09,08401,18666,19012,8243,Paid,2015-04-10,18666,NULL
26199,2,2015-01-29,128918,9333,22940,8244,Paid,2015-04-10,9333,NULL
21211,2,2014-10-30,108529,9333,19060,8245,Paid,2015-04-10,9333,NULL
26199,1,NULL,,0,22940,8246,Pending,2015-04-10,0,NULL
26200,1,2014-06-17,99387,5712,22941,8247,Paid,2015-04-10,5712,NULL
21205,2,2014-07-09,98401,18666,19054,8248,Paid,2015-04-10,18666,NULL
26200,2,2014-10-17,98771,7466.4,22941,8249,Paid,2015-04-10,7466.4,NULL
26200,2,2014-10-27,98797,1866.6,22941,8250,Paid,2015-04-10,1866.6,NULL
9156,2,2014-09-17,99401,9333,10333,8251,Paid,2015-04-10,9333,NULL
12536,2,2014-06-11,99768,9333,13035,8252,Paid,2015-04-10,9333,NULL
9911,1,2014-06-17,99387,5712,22943,8253,Paid,2015-04-10,5712,NULL
9911,2,2014-10-17,98771,7466.4,22943,8254,Paid,2015-04-10,7466.4,NULL
25818,2,NULL,,0,22944,8255,Pending,2015-04-10,9256.5,NULL
21113,2,2014-09-23,108350,9333,18990,8256,Paid,2015-04-10,9333,NULL
12614,2,2014-04-30,100250,9333,13087,8257,Paid,2015-04-10,9333,NULL
21127,2,2014-08-27,108177,9333,19002,8258,Paid,2015-04-10,9333,NULL
21142,2,2014-04-23,97950,9333,19014,8259,Paid,2015-04-10,9333,NULL
26202,1,2014-06-18,99780,11424,22945,8260,Paid,2015-04-10,11424,NULL
26202,2,2014-06-18,99780,9333,22945,8261,Paid,2015-04-10,9333,NULL
21142,2,2014-04-23,97950,9333,19014,8262,Paid,2015-04-10,9333,NULL
21201,2,2014-02-21,88014,9333,19051,8263,Paid,2015-04-10,9333,NULL
9122,2,2015-02-02,99103,9256.5,22946,8264,Paid,2015-04-10,9256.5,NULL
21183,2,2014-07-16,98447,9333,19039,8265,Paid,2015-04-10,9333,NULL
21260,2,2014-11-11,108623,9333,19090,8266,Paid,2015-04-10,9333,NULL
12625,2,2015-02-05,114076,9256.5,13098,8267,Paid,2015-04-10,9256.5,NULL
21117,1,2014-07-07,98379,11424,18993,8268,Paid,2015-04-10,11424,NULL
21117,2,2014-09-29,108376,9333,18993,8269,Paid,2015-04-10,9333,NULL
12599,2,2014-09-09,109804,9333,13077,8270,Paid,2015-04-10,9333,NULL
13310,2,NULL,,0,22947,8271,Pending,2015-04-10,9256,NULL
13310,2,NULL,,0,22947,8272,Pending,2015-04-10,9256.5,NULL
21206,1,2012-05-29,54384,11424,19055,8273,Paid,2015-04-10,11424,NULL
21206,2,2014-02-13,87925,9333,19055,8274,Paid,2015-04-10,9333,NULL
9642,2,2015-03-13,89271,9333,10652,8275,Paid,2015-04-10,9333,NULL
21105,2,2014-12-01,108754,9333,18986,8276,Paid,2015-04-10,9333,NULL
9681,2,2014-10-29,98812,9333,10686,8277,Paid,2015-04-10,9333,NULL
9644,2,2014-03-05,88622,9333,10654,8278,Paid,2015-04-10,9333,NULL
21318,2,2014-05-15,108120,9333,19129,8279,Paid,2015-04-16,9333,NULL
23165,2,2015-03-09,115459,9256.5,22948,8280,Paid,2015-04-16,9256.5,NULL
23075,1,2014-03-18,97594,4284,20312,8281,Paid,2015-04-16,4284,NULL
23075,1,2014-03-18,97594,4284,22949,8282,Paid,2015-04-16,4284,NULL
23075,2,2014-06-30,98191,9333,22949,8283,Paid,2015-04-16,9333,NULL
21215,2,2014-07-21,98474,9333,19061,8284,Paid,2015-04-16,9333,NULL
22794,2,2015-03-19,115546,9256.5,20156,8285,Paid,2015-04-16,9256.5,NULL
21295,2,2014-05-02,98088,9333,19113,8286,Paid,2015-04-16,9333,NULL
20250,2,2015-03-25,120206,7405.2,18426,8287,Paid,2015-04-16,7405.2,NULL
22100,1,2015-03-09,115461,11322,19682,8288,Paid,2015-04-16,11322,NULL
22100,2,2015-03-30,120223,7405.2,19682,8289,Paid,2015-04-16,7405.2,NULL
21154,2,2014-07-01,98339,9333,19020,8290,Paid,2015-04-16,9333,NULL
21167,2,2014-06-30,98327,9333,19026,8291,Paid,2015-04-16,9333,NULL
21186,2,2014-12-09,108806,9333,19041,8292,Paid,2015-04-16,9333,NULL
21228,2,2014-08-14,108107,9333,19067,8293,Paid,2015-04-16,9333,NULL
21196,2,2014-07-10,98411,9333,19047,8294,Paid,2015-04-16,9333,NULL
21287,2,2014-07-31,108008,9333,19106,8295,Paid,2015-04-16,9333,NULL
26206,2,2014-12-24,108916,9333,22950,8296,Paid,2015-04-16,9333,NULL
21274,2,2014-08-04,108029,9333,19100,8297,Paid,2015-04-16,9333,NULL
21264,2,2014-08-01,108017,9333,19092,8298,Paid,2015-04-16,9333,NULL
21122,2,2014-09-25,108359,9333,18997,8299,Paid,2015-04-16,9333,NULL
9689,2,2014-03-03,88527,9333,10691,8300,Paid,2015-04-17,9333,NULL
9702,2,2014-03-19,88809,9333,10704,8301,Paid,2015-04-17,9333,NULL
21144,2,2014-08-25,108159,9333,19015,8302,Paid,2015-04-17,9333,NULL
21159,2,2014-10-10,108423,9333,19024,8303,Paid,2015-04-17,9333,NULL
9103,1,2015-04-08,107103,9256,10290,8304,Paid,2015-04-17,9256,NULL
814,2,2015-03-04,115967,7406,22951,8305,Paid,2015-04-17,7406,NULL
9667,2,2014-04-29,88978,9333,10672,8306,Paid,2015-04-17,9333,NULL
535,2,2015-02-10,115742,9256.5,22952,8307,Paid,2015-04-17,9256.5,NULL
21242,2,2014-11-15,108684,9333,19077,8308,Paid,2015-04-17,9333,NULL
210,2,2015-02-26,115836,9256.5,22953,8309,Paid,2015-04-17,9256.5,NULL
9688,2,2014-03-14,89275,9333,10690,8310,Paid,2015-04-17,9333,NULL
9130,1,2015-04-02,107090,9256,10310,8311,Paid,2015-04-17,9256,NULL
9529,1,2015-01-29,99889,9333,10589,8312,Paid,2015-04-17,9333,NULL
26207,2,2015-01-20,99064,9333,22954,8313,Paid,2015-04-17,9333,NULL
383,1,2013-11-20,89835,3428,22955,8314,Paid,2015-04-17,3428,NULL
383,2,2015-02-24,115817,9256.5,22955,8315,Paid,2015-04-17,9256.5,NULL
23161,2,2014-11-11,108616,9333,20345,8316,Paid,2015-04-17,9333,NULL
9147,2,2014-03-10,88748,9333,10324,8317,Paid,2015-04-17,9333,NULL
26209,1,2015-02-25,115819,3396.6,22956,8318,Paid,2015-04-17,3396.6,NULL
26209,2,2015-03-17,116025,7405.2,22956,8319,Paid,2015-04-17,7405.2,NULL
23139,2,2014-03-24,97791,9333,22957,8320,Paid,2015-04-17,9333,NULL
9907,2,2015-03-20,107047,9256.5,22958,8321,Paid,2015-04-17,9256.5,NULL
21267,2,2014-05-14,108106,9333,19094,8322,Paid,2015-04-17,9333,NULL
525,2,2015-02-25,115325,9256.5,520,8323,Paid,2015-04-17,9256.5,NULL
9127,2,NULL,,0,10307,8324,Pending,2015-04-17,0,NULL
9883,1,2015-03-18,107031,9256.5,22959,8325,Paid,2015-04-17,9256.5,NULL
9133,2,NULL,,0,10313,8326,Pending,2015-04-17,0,NULL
9890,2,2014-12-09,23716,9256.5,22960,8327,Paid,2015-04-17,9256.5,NULL
26213,2,NULL,,0,22961,8328,Pending,2015-04-17,0,NULL
9912,1,2014-09-01,99548,11424,22962,8329,Paid,2015-04-17,11424,NULL
9912,2,2014-10-27,98792,9333,22962,8330,Paid,2015-04-17,9333,NULL
26210,2,2014-12-09,86908,9333,22963,8331,Paid,2015-04-17,9333,NULL
9900,2,2014-08-01,99533,9333,22964,8332,Paid,2015-04-17,9333,NULL
21240,2,2014-08-15,108112,9333,19075,8333,Paid,2015-04-17,9333,NULL
9848,2,2014-11-20,98905,9333,22965,8334,Paid,2015-04-17,9333,NULL
23110,2,2014-12-08,108797,9333,20328,8335,Paid,2015-04-17,9333,NULL
9853,1,2014-10-30,98823,9333,22966,8336,Paid,2015-04-17,9333,NULL
9146,2,NULL,,0,10323,8337,Pending,2015-04-17,0,NULL
9892,2,2015-01-02,99035,9333,22967,8338,Paid,2015-04-17,9333,NULL
9139,2,NULL,,0,10319,8339,Pending,2015-04-17,0,NULL
13326,2,2014-11-28,112544,9333,22968,8340,Paid,2015-04-17,9333,NULL
9888,2,2015-03-26,25485,9256.5,22969,8341,Paid,2015-04-17,9256.5,NULL
9886,2,2015-03-18,107031,9256.5,22970,8342,Paid,2015-04-17,9256.5,NULL
9508,2,NULL,,0,10571,8343,Pending,2015-04-20,0,NULL
9526,2,NULL,,0,10586,8344,Pending,2015-04-20,0,NULL
23138,2,2014-06-23,98285,9333,20337,8345,Paid,2015-04-20,9333,NULL
9512,1,NULL,,0,10574,8346,Pending,2015-04-20,0,NULL
23153,2,2014-09-29,108373,9333,20341,8347,Paid,2015-04-20,9333,NULL
9512,1,NULL,,0,10574,8348,Pending,2015-04-20,0,NULL
26225,2,2014-12-01,108747,9333,22973,8349,Paid,2015-04-20,9333,NULL
9903,2,2015-01-26,99082,9256.5,22974,8363,Paid,2015-04-20,9256.5,NULL
9501,2,2015-01-06,99041,9333,10567,8364,Paid,2015-04-20,9333,NULL
9504,1,2014-04-29,99203,9333,10569,8365,Paid,2015-04-20,9333,NULL
9844,1,2015-01-26,99078,9256.5,22975,8366,Paid,2015-04-20,9256.5,NULL
21289,2,2014-11-10,108603,9333,19108,8367,Paid,2015-04-20,9333,NULL
23472,2,2014-07-22,98489,7466.4,20439,8368,Paid,2015-04-20,7466.4,NULL
21177,2,2014-06-10,98227,9333,19034,8369,Paid,2015-04-20,9333,NULL
21114,2,NULL,108813,9333,18991,8370,Paid,2015-04-20,9333,NULL
9537,1,2014-06-16,99382,9333,10597,8371,Paid,2015-04-20,9333,NULL
21316,2,2014-07-11,98417,9333,19127,8372,Paid,2015-04-20,9333,NULL
23260,2,2015-02-26,115412,9256.5,20381,8373,Paid,2015-04-20,9256.5,NULL
21291,2,2014-09-16,108320,9333,19109,8374,Paid,2015-04-21,9333,NULL
21292,2,2014-09-22,108339,9333,19110,8375,Paid,2015-04-21,9333,NULL
26227,2,2014-09-02,108207,9333,22981,8376,Paid,2015-04-21,9333,NULL
26227,2,2014-09-02,108207,9333,22981,8377,Paid,2015-04-21,9333,NULL
21288,2,2014-10-13,108429,9333,19107,8378,Paid,2015-04-21,9333,NULL
23071,1,2014-10-29,108514,9333,20308,8379,Paid,2015-04-21,9333,NULL
21199,2,2014-12-11,108814,9333,19049,8380,Paid,2015-04-21,9333,NULL
21163,2,2015-01-26,115194,9333,19025,8381,Paid,2015-04-21,9333,NULL
23267,1,2014-06-27,98320,2000,22983,8382,Paid,2015-04-21,2000,NULL
23267,2,2014-12-18,108880,9333,22983,8383,Paid,2015-04-21,9333,NULL
21102,2,2012-09-05,65748,9333,22984,8384,Paid,2015-04-21,9333,NULL
21329,1,2014-05-09,98106,2000,19136,8385,Paid,2015-04-21,2000,NULL
21329,2,2014-08-19,108135,9333,19136,8386,Paid,2015-04-21,9333,NULL
14355,2,2014-12-12,96006,9333,22985,8387,Paid,2015-04-21,0,NULL
21273,2,2014-05-07,108058,9333,19099,8388,Paid,2015-04-21,9333,NULL
14363,2,2014-04-18,87222,7466.4,22986,8389,Paid,2015-04-21,0,NULL
89,2,2015-04-07,121862,9256.5,22987,8390,Paid,2015-04-21,9256.5,NULL
86,2,2015-02-18,115783,9256.5,22988,8391,Paid,2015-04-21,9256.5,NULL
21204,2,2014-11-13,108641,9333,19053,8392,Paid,2015-04-21,9333,NULL
113,2,2015-03-31,116092,9256.5,22990,8393,Paid,2015-04-21,9256.5,NULL
20056,2,2014-03-17,88331,7466.4,18314,8394,Paid,2015-04-21,7466.4,NULL
21139,2,2014-12-19,108884,9333,19011,8395,Paid,2015-04-21,9333,NULL
19889,2,2013-12-26,87827,7466.4,18207,8396,Paid,2015-04-21,7466.4,NULL
20021,2,2014-07-06,108051,7466.4,18292,8397,Paid,2015-04-21,7466.4,NULL
20405,2,2014-11-21,108711,9333,18540,8398,Paid,2015-04-21,9333,NULL
17047,1,2013-04-18,70526,11424,22994,8399,Paid,2015-04-21,11424,NULL
17047,2,2015-03-26,113486,9256.5,22994,8400,Paid,2015-04-21,9256.5,NULL
21182,2,2015-01-12,115127,9333,19038,8401,Paid,2015-04-21,9333,NULL
25134,2,2015-03-18,113467,9256.5,21796,8402,Paid,2015-04-21,9256.5,NULL
9700,2,2015-03-27,107067,9256.5,10702,8403,Paid,2015-04-21,9256.5,NULL
26235,1,2015-02-23,115312,5661,22996,8404,Paid,2015-04-21,5661,NULL
26235,2,2015-03-12,118016,7405.2,22996,8405,Paid,2015-04-21,7405.2,NULL
9701,2,2015-04-06,107094,9256.5,10703,8406,Paid,2015-04-21,9256.5,NULL
9534,2,2014-06-16,99382,9333,10594,8407,Paid,2015-04-21,9333,NULL
240,2,2015-02-25,115822,9256.5,22998,8408,Paid,2015-04-21,9256.5,NULL
9113,2,NULL,,9256,10298,8409,Paid,2015-04-21,9256,NULL
9699,2,2015-03-30,107076,9256.5,10701,8410,Paid,2015-04-21,9256.5,NULL
26242,1,2014-11-28,113148,3427.2,23000,8411,Paid,2015-04-21,3427.2,NULL
26242,2,2015-03-13,116017,7405.2,23000,8412,Paid,2015-04-21,7405.2,NULL
9123,2,NULL,,9256,10304,8413,Paid,2015-04-21,9256,NULL
9138,2,NULL,,9256,10318,8414,Paid,2015-04-21,9256,NULL
14370,1,2010-06-21,29365,3460.8,22999,8415,Paid,2015-04-21,0,NULL
14370,1,NULL,,0,22999,8416,Pending,2015-04-21,0,NULL
14370,1,2010-07-21,29365,3460,22999,8417,Paid,2015-04-21,0,NULL
14370,2,2011-11-18,28712,7466.4,22999,8418,Paid,2015-04-21,0,NULL
9517,2,NULL,,9256.5,10579,8419,Paid,2015-04-21,9256.5,NULL
9517,2,NULL,,9256,10579,8420,Paid,2015-04-22,9256,NULL
9135,2,NULL,,9256.5,10315,8421,Paid,2015-04-22,9256.5,NULL
9703,1,2014-03-04,88671,11424,10705,8422,Paid,2015-04-22,11424,NULL
26244,1,NULL,58027,3427.2,23004,8423,Paid,2015-04-22,3427.2,NULL
26244,2,2015-03-10,115996,7405.2,23004,8424,Paid,2015-04-22,7405.2,NULL
19903,2,2014-03-10,88192,7466.4,18213,8425,Paid,2015-04-22,7466.4,NULL
26247,1,2014-10-07,109631,3427.2,23005,8426,Paid,2015-04-22,3427.2,NULL
26247,2,2015-02-23,114138,7405.2,23005,8427,Paid,2015-04-22,7405.2,NULL
9137,2,NULL,,9256.5,10317,8428,Paid,2015-04-22,9256.5,NULL
12824,2,2015-02-27,131607,9256.5,23006,8429,Paid,2015-04-22,9256.5,NULL
20029,2,2014-04-02,97747,7466.4,18295,8430,Paid,2015-04-22,7466.4,NULL
9887,2,2015-03-26,132253,9256.5,10831,8431,Paid,2015-04-22,9256.5,NULL
8982,2,NULL,,9256.5,10219,8432,Paid,2015-04-22,9256.5,NULL
8985,2,NULL,,9256.5,10222,8433,Paid,2015-04-22,9256.5,NULL
9882,2,2015-03-26,107061,9256.5,10826,8434,Paid,2015-04-22,9256.5,NULL
19961,2,2014-03-11,88319,7466.4,18250,8435,Paid,2015-04-22,7466.4,NULL
9516,2,NULL,,9256.5,10578,8436,Paid,2015-04-22,9256.5,NULL
9521,2,2015-03-11,107003,9256.5,10583,8437,Paid,2015-04-22,9256.5,NULL
9905,2,2015-03-03,106973,9256.5,10849,8438,Paid,2015-04-22,9256.5,NULL
9500,2,2014-03-18,88786,9333,10566,8439,Paid,2015-04-22,9333,NULL
9884,2,2015-03-18,107031,9256.5,10828,8440,Paid,2015-04-22,9256.5,NULL
19915,2,2014-10-14,108447,7466.4,18220,8441,Paid,2015-04-22,7466.4,NULL
9865,2,2015-03-02,106967,9256.5,10813,8442,Paid,2015-04-22,9256.5,NULL
9895,2,2015-03-10,107001,9256.5,10839,8443,Paid,2015-04-22,9256.5,NULL
9522,2,2014-07-28,99637,9333,10584,8444,Paid,2015-04-22,9333,NULL
9515,2,2014-06-16,99382,9333,10577,8445,Paid,2015-04-22,9333,NULL
9510,2,2015-03-13,107013,9256.5,23008,8446,Paid,2015-04-22,9256.5,NULL
19993,2,2014-03-19,97618,7466.4,18277,8447,Paid,2015-04-22,7466.4,NULL
9513,2,2015-03-20,107045,9256.5,10575,8448,Paid,2015-04-22,9256.5,NULL
9894,1,2015-03-10,107000,11322,10838,8449,Paid,2015-04-22,11322,NULL
20055,2,2014-03-25,97541,7466.4,18313,8450,Paid,2015-04-22,7466.4,NULL
19958,1,2014-03-10,88280,5712,18247,8451,Paid,2015-04-22,5712,NULL
19989,1,2014-04-07,97844,11424,18275,8452,Paid,2015-04-22,11424,NULL
9506,2,2014-08-18,99508,9333,10570,8453,Paid,2015-04-22,9333,NULL
19989,2,2014-04-29,98053,7466.4,18275,8454,Paid,2015-04-22,7466.4,NULL
9893,1,2015-03-10,107000,11322,10837,8455,Paid,2015-04-22,11322,NULL
9536,2,2014-06-16,99382,9333,10596,8456,Paid,2015-04-22,9333,NULL
19983,1,2013-03-12,69348,5713,18271,8457,Paid,2015-04-22,5713,NULL
19983,2,2013-04-02,69446,7467,18271,8458,Paid,2015-04-22,7467,NULL
25851,2,2015-03-26,116071,7406,23009,8459,Paid,2015-04-22,7406,NULL
20079,1,2014-11-04,108571,7466.4,18324,8460,Paid,2015-04-22,7466.4,NULL
26266,2,2014-06-16,99382,9333,23011,8461,Paid,2015-04-22,9333,NULL
19987,2,2011-10-06,47575,7466,18274,8462,Paid,2015-04-22,7466,NULL
