productID,industryID,procduct_byproducts_name,qty,productstatus
2728,1052,Frsh cut vegetables,250kg,Product
2729,25210,food trays,24000,Product
2730,4676,Housekeepin Chemicals and Laundry detergents,,Product
2731,942,Melamine table wares,,Product
2732,16623,complete vehicle,3/month,Product
2733,16623,waste iron,2kg/day,By Product
2734,16798,crusted plastic ,50 kg/day,Product
2735,966,Laundary soap,5800kg/month,Product
2736,966,Toilet soap,900kg/month,Product
2737,966,Shaving range,100kg/month,Product
2738,966,Disinfectant,5300kg/month,Product
2739,19124,Aggregates,525 cubic feet/month,Product
2740,966,Edible oil range,17500kg/month,Product
2741,25212,serviced vehicles,10 per day,Product
2742,2877,Vehicle Servise,,Product
2743,1333,Fodd grade ice cream containers,5000/day,Product
2744,1835,"6""x4""granite",,Product
2745,1062,"Fabric , towels, banians, sarongs, bed sheets, pillow cases",,Product
2746,15480,Gate & Grille,10 Nos,Product
2747,15481,Gate & Grille,8 Nos,Product
2748,15482,Gate & Grille,8 Nos,Product
2749,15483,Gate,10 Nos,Product
2750,15484,Gate,10 Nos,Product
2751,15485,Gate,8 Nos,Product
2752,15486,Gate,9 Nos,Product
2753,15487,Gate,8 Nos,Product
2754,15489,Gate,10 Nos,Product
2755,15490,Gate,8 Nos,Product
2756,15492,Vehicle repairing,,Product
2757,15493,Vehicle Repairing,5 Nos,Product
2758,15494,Motor Bike Servicing & Repairing,12 Nos,Product
2759,15495,Motor Bike Servicing & Repairing,8 Nos ,Product
2760,15496,Motor bike Servicing & Repairing,10 Nos,Product
2761,15415,Fibre Boat,10 Nos,Product
2762,15420,Vehicle Servicing,10 Nos,Product
2763,15421,Vehicle Servicing,8 Nos,Product
2764,15422,Telecommunication Services,,Product
2765,15424,Telecommunication Services,,Product
2766,15426,Telecommunication Services,,Product
2767,15427,Telecommunication Services,,Product
2768,15428,Car Wash,100 Kg,Product
2769,15428,Bleaching Powder,50 Kg,Product
2770,15428,Toilet Cleaner,100 Kg,Product
2771,3210,powder painting aluminium,,Product
2772,3210,powder painting steel,,Product
2773,3869,printed clothes,,Product
2774,2046,Granite,,Product
2775,4655,Textile Enzymes,,Product
2776,4655,Textile Softners,,Product
2777,4655,Textile Detergents,,Product
2778,4655,Textile Auxiliaries,,Product
2779,2718,Metals,,Product
2780,2058,Granite,20 cubes per day,Product
2781,3897,Shirts,50000 per month,Product
2782,4641,Slippers,4900/month,Product
2783,4641,Transmission poles,800/month,Product
2784,1968,Toilet tissue rolles,,Product
2785,1968,Paper serviettes,,Product
2786,1968,Pacial tissues,,Product
2787,2585,Metals,,Product
2788,1043,100% Woolen berets,30000 pcs,Product
2789,1043,Base ball caps,10000 pcs,Product
2790,25213,Plastic Preform,,Product
2791,25213,Plastic containers,,Product
2792,25213,Household goods,,Product
2793,3854,Polythene pellets,250 kg per day,Product
2794,25214,Local Garment Washing,,Product
2795,1045,Aluminium foundry works (Sause pan),,Product
2796,2414,plastolith 300R,10000 l per month,Product
2797,2414,plastolith 122 HE,10000 per month,Product
2798,2817,Metals,,Product
2799,4789,Washing Machines,3000 nos/month,Product
2800,4789,Refrigerators,6000 nos/month,Product
2801,4789,Air conditioners,1200 nos/month,Product
2802,3318,shopping bags 10*05,150000 bags per day,Product
2803,3318,shopping bags 07*04,250000 bags per day,Product
2804,4644,Siddhalepa balm,,Product
2805,4644,Siddhalepa oil,,Product
2806,4644,Siddhalepa inhaler,,Product
2807,3263,wooden furniture,,Product
2808,918,P.P,500kh,Product
2809,3263,door frames,,Product
2810,918,L.D.P.E.,650kh,Product
2811,918,H.D.P.E.,350k.h,Product
2812,25219,Flavors,1000 L,Product
2813,25219,Colorings,300 L,Product
2814,25220,Aluminium wok,200 per day,Product
2815,15429,Bakery Items,200 Nos,Product
2816,3334,Asphalt concrete,800 tonn,Product
2817,4312,Two wheel and four wheel tractor light cawl,,Product
2818,3334,Reject material,30 m3 per day,By Product
2819,4312,Packing of water pumps,,Product
2820,4312,All types of tractor stickers,,Product
2821,4619,Re rollable iron,600 MT,Product
2822,15430,Bakery Items,150 Nos,Product
2823,3334,Reject material,30 m3 per day,By Product
2824,2690,Vehicle service ,,Product
2825,25221,Thick crape,4500kgs,Product
2826,3333,Ready-mix concrete,350 m3 per day,Product
2827,980,Corrected grain leather,50000 sq.ft,Product
2828,980,Lining leather,65000 sq.ft.,Product
2829,4317,Crape rubber,,Product
2830,980,Embossed leather,60000sq.ft,Product
2831,980,Sole & insole leather,10000sq.ft.,Product
2832,980,Other types of leather,40000,Product
2833,3369,serviced vehicles,,Product
2834,4625,Steel Strcture and Machining,,Product
2835,4333,Sprit,25 l per hour,Product
2836,4333,Sake,5000 bottles,Product
2837,4333,Arack,100000 bottles per month,Product
2838,15431,Bakery Items,150 Nos,Product
2839,4415,Plugtop,,Product
2840,15432,Bakery Items,150 Nos,Product
2841,3875,educational publications,20 tonns per month,Product
2842,15434,Bakery Items,100 Nos,Product
2843,3887,polypropelene,500 kg,Product
2844,3887,Cellophane,300,Product
2845,3847,Sun boxes,,Product
2846,4402,Plynood sheets,,Product
2847,3847,Round bolocks,,Product
2848,3847,Gully covers,,Product
2849,4402,Plywood Doors,,Product
2850,3847,Power,,Product
2851,3847,Wire code,2000 pieces  per month,Product
2852,3903,printed garments,14000 units per day,Product
2853,4344,Scrape rubber,1000,Product
2854,1816,Granite,10 cubes,Product
2855,932,Bagged cement,30000/day,Product
2856,932,Bulk cement,1000Mt/day,Product
2857,4308,Baloons,,Product
2858,3319,Polythene bags,,Product
2859,2646,Granite,,Product
2860,25230,Granite,500 cubes,Product
2861,1035,"HDPE, LDPE, PP",35000kg,Product
2862,4392,Granite 3/4,,Product
2863,1579,6*4 Granite,,Product
2864,3306,shopping bags ,,Product
2865,1579,6*9 Granite,,Product
2866,3306,Grocery bags,,Product
2867,4379,"6""x4""granite",,Product
2868,1580,Granite,20 cubes/day,Product
2869,4408,"6""x4""granite",,Product
2870,4408,6x9  granite,,Product
2871,3242,Skim coat,500 per day,Product
2872,3242,Tile graum,100kg,By Product
2873,3242,Wall paint,,By Product
2874,3242,Bright tile,,By Product
2875,4385,Tiner,,Product
2876,4385,turpantine,,Product
2877,4385,Ploish,,Product
2878,4335,Water bottles,,Product
2879,3295,Addhesives,10 MT,Product
2880,3295,Gum rosin emulsion,04 MT,Product
2881,1784,Granite,500 cubes/month,Product
2882,4416,fire works,,Product
2883,1302,Fod items,,Product
2884,4444,Coconut jack,,Product
2885,2649,Glass Manufactuaring,,Product
2886,3899,Clned vehicles,,Product
2887,15435,Bakery Items,100 Nos,Product
2888,15436,Ice Cream,50 Litre,Product
2889,15436,,,Product
2890,15438,Yoghurt,50 Litre,Product
2891,15439,Rice,1500 Kg,Product
2892,15440,Ice,1000 Kg,Product
2893,15441,Ice,1500 Kg,Product
2894,15443,Metal Lathing,As per needs,Product
2895,15444,Gate,8 Nos,Product
2896,15445,Gate,10 Nos,Product
2897,15446,Gate  and  Grille,10 Nos,Product
2898,15447,Gate,8 Nos,Product
2899,15448,Gate,10 Nos,Product
2900,15449,Outboard Motor Servicing,5 Nos,Product
2901,15452,Vehicle Repairing,5 Nos,Product
2902,15453,Vehicle Repairing,8 Nos,Product
2903,15454,Vehicle Repairing,10 Nos,Product
2904,15455,Vehicle Repairing,8 Nos,Product
2905,15456,Motorbike Servicing,5 Nos,Product
2906,15457,Motor Bike Servicing,10 Nos,Product
2907,15458,Motorbike Servicing,10 Nos,Product
2908,15459,Motorbike Servicing,10 Nos,Product
2909,15460,Motorbike Servicing,5 Nos,Product
2910,15460,,,Product
2911,15498,Vehicle Servicing,10 Nos,Product
2912,15499,Telecommunication Services,,Product
2913,15500,Telecommunication Services,,Product
2914,15501,Motorbike Servicing,8 Nos,Product
2915,25235,Rubble,200 Cubes,Product
2916,15414,Rubble,500 Cubes,Product
2917,10149,9*6 matal,,Product
2918,11937,Metal,10 cubes,Product
2919,16586,shrimp,2200kg/4month,Product
2920,25236,Bottled Toddy,100 Litre,Product
2921,10207,well grown Pigs,,Product
2922,10150,Pigs (twice a month),20,Product
2923,25238,Pig meat,,Product
2924,12026,Rice,32Ton Per day,Product
2925,14070,"Breed, Bans and other",100kg,Product
2926,19124,Aggregates,25 cubic feet/day,Product
2927,11756,Metal,,Product
2928,12015,Service,,Product
2929,10164,goats,120,Product
2930,10164,Compost,,By Product
2931,12012,Metal,,Product
2932,17356,"6""X9"" ROCK",5 cube,Product
2933,16518,Rice,5000kg/day,Product
2934,16518,Broken Rice,100kg,By Product
2935,16518,Bran,400kg,By Product
2936,25239,Toffees,,Product
2937,14071,backery iterm,100,Product
2938,3207,Beverage bottle lids,25000000 per month,Product
2939,3207,Lids for medicine containers,3000000 per month,Product
2940,3207,Tin packages,150000 per month,Product
2941,25240,pigs,875,Product
2942,3207,Lids for jam bottles,250000 per month,Product
2943,4585,"6""x4"" and 6""x9"" bouldders",,Product
2944,972,Tablets,1000 million/annum,Product
2945,972,Liquids,500000l/annum,Product
2946,14073,Rice,3000,Product
2947,4418,6x9  granite,,Product
2948,25242,Thread,3904000 M,Product
2949,25242,Ilastic,3329M,Product
2950,3828,Yogure cups,10000 per day,Product
2951,1479,Arrack,75000 L,Product
2952,3828,Yogure cups lids,10000 per day,Product
2953,3828,Drinks cups,,Product
2954,992,Cannoes,180/yr,Product
2955,992,191/2 Flat bottom boat,30/yr,Product
2956,992,Multiday boats,05/yr,Product
2957,992,Passenger boats,3,Product
2958,4409,"6""x4"" and 6""x9"" bouldders",,Product
2959,4411,Granite,,Product
2960,25244,Korosive oven,1500 P/D,Product
2961,4419,Granite,,Product
2962,25244,Kerosine oven,1500 P/D,Product
2963,1697,Eggs,2000,Product
2964,3833,Elephant thunders,10000 per month,Product
2965,1059,Concrete,100cm3/day,Product
2966,4330,Water proofing powder and liquid ,150 kg per day,Product
2967,4330,Skim coat,3000kg per day,Product
2968,4330,Tile bond,200 kg per day,Product
2969,1824,Granite,150 cubes/day,Product
2970,25245,Thalathu miniran,0.5 tons,Product
2971,4367,"6""x4""granite",,Product
2972,3273,Bed sheets,,Product
2973,3273,Towels,,Product
2974,1495,Crape rubber,25000 kg,Product
2975,4364,Granite,,Product
2976,1519,Metress,25/day,Product
2977,25248,"Waste paper bales, waste cotton bales, waste polythene bales","3000Mt, 150Mt, 15Mt",Product
2978,25248,"waste cotton bales, waste polythene bales",150Mt,Product
2979,25248,"waste cotton bales, waste polythene bales",150Mt,Product
2980,14073,rice,3000,Product
2981,4420,Piggs,,Product
2982,10632,9*6 metal,,Product
2983,1506,Eggs,6000/day,Product
2984,14095,compost,2 tons,Product
2985,3249,Electrical grade Aluminium rods,1000 MT per month,Product
2986,1474,Eggs,,Product
2987,4360,Granite,,Product
2988,25250,"Waste paper bales, waste cotton bales, waste polythene bales","3000Mt, 150Mt, 15Mt",Product
2989,4391,Eggs,,Product
2990,25251,repaired Vehicals,2 vehicles per month,Product
2991,4432,Concrete,,Product
2992,10606,polythene cubes,1tons,Product
2993,10606,plastic,200,Product
2994,3667,Nylon fishing nets,600kg/day,Product
2995,4319,Eggs,,Product
2996,1522,3/4 Granite,45 cubes/day,Product
2997,1522,1/2 Granite,15 cubes/day,Product
2998,3632,Aluminium circles,500kg,Product
2999,3632,"Aluminium foundry works (Sause pan, kettles),",1000kg/day,Product
3000,4428,Piggs,,Product
3001,3860,washed vehicles,,Product
3002,10389,Table Cloths,60yards,Product
3003,16526,small pieces of plastics,6tons/week,Product
3004,10389,textile,300yards,Product
3005,10389,Wall decorations,100yards,Product
3006,1514,Polythene bags,7000,Product
3007,1536,Sand,30 cubes/day,Product
3008,3880,Printed clothes,,Product
3009,4324,Scrape rubber,,Product
3010,4324,TSR/SLR Block Rubber,,Product
3011,1542,Syrup,3807 L,Product
3012,1542,Chemicals,250 kg,Product
3013,1542,Cream,90 kg,Product
3014,1542,Oil,732,Product
3015,17074,Rice,12000 kg,Product
3016,17074,Broken rice,,By Product
3017,17074,Rice Bran,,By Product
3018,2637,Granite,,Product
3019,16529,pieces of plastics,6tons/week,Product
3020,4363,Packing,,Product
3021,3641,Carbofuran 3Gr,200Mt/annum,Product
3022,3641,Carbofuran liquid & powder,350Mt/annum,Product
3023,4311,fire bricks,,Product
3024,4311,fire cement,,Product
3025,3832,fire oil,1000 kg per month,Product
3026,4311,fire clay,,Product
3027,25259,Satinles steel ,30',Product
3028,4384,Chicken,,Product
3029,1475,Eggs,25000/day,Product
3030,10379,"Bread, Buns, cakes, Short Eats,",,Product
3031,1469,Chairlink Mesh,20000 r2/month,Product
3032,1469,Welded mesh,1000 rolls/month,Product
3033,1469,Barbed wire,1000 rolls/month,Product
3034,1469,Chicken mesh,500 rolls/month,Product
3035,1469,Gabion mesh,2000 rolls/month,Product
3036,11735,Matal,,Product
3037,18952,rice,4000kg/month,Product
3038,3626,Electricity,165MW,Product
3039,18952,Bran,300kg/month,By Product
3040,4575,Yougut,,Product
3041,4575,Curd,,Product
3042,3824,Newspapers,450000 copies per day,Product
3043,10412,Trousers,400,Product
3044,3627,Electricity,"115MW, 5*17MW",Product
3045,3827,shopping bags,7500 packets of 100 bags,Product
3046,3677,Furniture for government offices,,Product
3047,16615,Block Ice,50Mt/day,Product
3048,2491,Furnitures,,Product
3049,4322,Eggs,250000 per month,Product
3050,3907,Pynnol,2000 ltrs,Product
3051,18841,rice,900kg/day,Product
3052,17101,Granaite,2 cube per day,Product
3053,18841,Bran,150,By Product
3054,3907,car wash liquid ,250 ltrs,Product
3055,3617,Moulded products,Mt/month,Product
3056,10368,Shirts,84,Product
3057,25262,Fertilizers,,Product
3058,4425,Granite,,Product
3059,3907,cleaning detergent,,Product
3060,2472,Vehicle Servises,,Product
3061,18799,rice,2500 kg/day,Product
3062,18799,bran,500 kg/day,By Product
3063,25263,Almirah,8,Product
3064,25263,Tables,6,Product
3065,25263,Towel rack,12,Product
3066,25263,Chairs,24,Product
3067,25263,"Rexin, Short rubbur,Metal plate small parts, small steel parts",,By Product
3068,16616,Block Ice,1500mT,Product
3069,4359,Chicks,,Product
3070,25264,3/4 Metal,3,Product
3071,4388,Chicks,,Product
3072,10410,Trousers,110,Product
3073,16621,lathe items,200Kg/month,Product
3074,16621,Grill,700Kg/month,Product
3075,16621,gates,500Kg /month,Product
3076,16621,Other iron works,250 Kg/month,Product
3077,3891,food packages,1300 units,Product
3078,3891,plastic brushers,2400 units,Product
3079,3891,Plastic cups,1200 units,Product
3080,18372,6”*9” Boulders,40 cubes/month,Product
3081,4361,Printing Ink,,Product
3082,14364,Rice mill,3800,Product
3083,14261,-,_,Product
3084,17097,Rice,3250,Product
3085,1458,Eggs,76000,Product
3086,25265,Pork production ,,Product
3087,17065,Naadu Rice,15000 kg,Product
3088,17065,Samba Rice,15000 kg,Product
3089,17065,Rice Bran,3000 kg,By Product
3090,10374,Kerosene ,,By Product
3091,25266,"6""x4"" and 6""x9"" granite",350 cubes/month,Product
3092,1547,6x9  granite,500 cubes,Product
3093,25268,Ciment Mixturing,,Product
3094,17087,6”*9” Boulders,30 cubes,Product
3095,3871,curry powder and mixes and other condiments ,1000 kg per day,Product
3096,3871,jars,700 per day,Product
3097,1038,Pizza,,Product
3098,25269,Food Items,10 Kg,Product
3099,5002,Light vehicle washing,,Product
3100,14302,Rice,4000kg,Product
3101,3859,rooms,15,Product
3102,25272,"creams, Shampoo, herbal extracts, cerial dust, herbal powders",,Product
3103,25273,Ladies under wear,20000,Product
3104,1525,granite powder,300 cubes/day,Product
3105,3831,Motor cycle light cover red colour,2000 per year,Product
3106,3831,Motor cycle light cover yellow  colour,12000,Product
3107,3831,Helmet viser,300,Product
3108,25277,"Metal almaira, tables, cabinets",30/ day,Product
3109,3831,Jeep light covers,700,Product
3110,1494,8*4 Wood,1000 boards,Product
3111,3850,lunch sheets,50 kg,Product
3112,3850,tulip polythene bags,5000 units,Product
3113,3850,shopping bags,15000,Product
3114,10417,sandlewood oil,20,Product
3115,3640,Lubricant,35000T/annum,Product
3116,17088,Rice,1500 kg,Product
3117,25278,asphalt,100 ton P/h,Product
3118,1496,"Jams,Cordials,Sauces and Chutney bottles",8000 bottles/day,Product
3119,3665,Coconut oil & palm oil,,Product
3120,10429,6*9 stone,5 cube,Product
3121,3778,Soft rubber toys,6000/month,Product
3122,3121,Vehicle Servise,,Product
3123,1503,Eggs,5000,Product
3124,17095,Granite,6x9,Product
3125,17089,6”*9” Boulders,,Product
3126,1523,"6""x4"" and 6""x9"" granite",10,Product
3127,930,Barbed wire,2000MT/Annum,Product
3128,930,Wire nails,600MT/Annum,Product
3129,14366,"Bread,",50,Product
3130,14366,Cake ,100,Product
3131,10430,3/4 metal ,3 cub,Product
3132,10430,1/4chips,2 cubes,Product
3133,10430,1.5 metal,1cub,Product
3134,14366,confectionary item ,2000,Product
3135,3890,TV antenna,,Product
3136,3890,Caseins,,Product
3137,1569,"6""x4""granite",20 cubes,Product
3138,10414,6*9  lime stone,,Product
3139,3834,Rubber Hoses,2500000 MT per year,Product
3140,3834,Rubber Mats,250000 nos. per year,Product
3141,17093,6”*9” Boulders,3 cubes/day,Product
3142,2474,Coir Brush Mats,10000 M2/per,Product
3143,2474,Coir Matting,5000 M2/month,Product
3144,3836,Rubber compounds,15600  MT per year,Product
3145,3836,Aspirator dust,,By Product
3146,2474,Coir Wire Mats,2700 M2/month,Product
3147,3836,Vulcanized wastes compound,,By Product
3148,11928,Metal,,Product
3149,2505,Metal products,250 Kg,Product
3150,11930,Metal,,Product
3151,11924,Service,,Product
3152,10420,6*9 Stone,5 cube,Product
3153,4413,Eggs,,Product
3154,1826,Eggs,1200/day,Product
3155,3901,polythene  bags,,Product
3156,10391,"2""*2""limes tone",3,Product
3157,3857,cleaned and serviced vehicles,10 vehicles,Product
3158,10439,Cow dung,,By Product
3159,10439,Milk,,Product
3160,10439,milk,,Product
3161,3229,doors,160,Product
3162,3229,window shutters,100,Product
3163,3229,Door frames,40,Product
3164,10393,Bed sheet & pillow cover ,500m,Product
3165,10415,3/4 metal ,3 cubes,Product
3166,10415,1/2 metal,2 cubes,Product
3167,10415,1 metal,1cube,Product
3168,10415,2 metal ,1 cube,Product
3169,10415,metal powder,,By Product
3170,4399,"6""x4""granite",,Product
3171,6152,Granite,,Product
3172,10378,6*9 stone,5cub,Product
3173,3664,"Printing & supply of books, brochures, leaflets, posters, visiting cards, annual reports, catalogues",,Product
3174,13919,Service,,Product
3175,13919,,,Product
3176,4422,Boiler Chicks,,Product
3177,4435,Crape Rubber,,Product
3178,3858,hose joints,,Product
3179,3858,sockets,,Product
3180,3858,moving itens of chess game,,Product
3181,17092,6X9 granite,3 cubes per day,Product
3182,17092,3/4 matel,,Product
3183,4586,Boiler Chicks,,Product
3184,10437,6*9 dolamite cube ,6,Product
3185,3894,serviced vehicles,,Product
3186,17456,Granite,,Product
3187,10395,yoghurt,80 ml,Product
3188,10395,Fresh milk (Vanilla),180 ml,Product
3189,10395,Fresh milk( Chocolate),180 ml,Product
3190,10395,Fresh milk (Chocolate) ,180ml,Product
3191,10395,,,Product
3192,10395,Ice packet,90 ml,Product
3193,10395,Fruit drink,200 ml,Product
3194,18383,Boulders,,Product
3195,3837,poly bags,30 tonns,Product
3196,3681,"Rubber brush, rubber gose, rubber seat",,Product
3197,4439,"6""x4"" and 6""x9"" bouldders",,Product
3198,10409,"3/4,1,1.5 metal, chips",,Product
3199,10409,matal powder,,By Product
3200,19048,Aggregates,25 cubic meters/day,Product
3201,10418,Lime stone,2 cube,Product
3202,17443,Rice,750 Kg /day,Product
3203,17443,Chaff,,By Product
3204,17443,Rice Bran,,By Product
3205,17443,Broken Rice,,By Product
3206,3682,Rubber beeding stripes,,Product
3207,17458,Granite,,Product
3208,4387,goss,,Product
3209,10434,Stone,5 cube,Product
3210,2696,Vehicle Servises,1 vehi,Product
3211,17422,Rice,4000 Kg,Product
3212,17422,chaff,,By Product
3213,3622,"Plastic containers, lids, inserts, stalks",,Product
3214,3826,serviced vehicles,,Product
3215,17438,Rice,3000,Product
3216,10432,Soya meat packet,40000,Product
3217,4395,Eggs,1300,Product
3218,25290,Poultry,2000 per day,Product
3219,10428,"Skirt, Blouse,T-Shirt",,Product
3220,3679,Goats,20,Product
3221,3679,Chicks,40,Product
3222,4378,"6""x4"" and 6""x9"" bouldders",,Product
3223,17423,Rice,,Product
3224,17423,Chaff,,By Product
3225,3692,Plastic bucket,5000,Product
3226,3692,Basins,5000,Product
3227,3692,Dusbins,3000,Product
3228,3692,Vegetable racks,2500,Product
3229,3692,Water jugs,7000,Product
3230,10400,2*2 dolomaite,5 cube,Product
3231,16707,Aggregates,30 cube /week,Product
3232,16707,Dust,1/4 cube / month,By Product
3233,3629,Readymix concrete,100m3,Product
3234,1537,Thinner,10000 L/month,Product
3235,1537,Turpentine,2000 L/month,Product
3236,1537,Floor Paint,2000 L/month,Product
3237,1537,Skim coat,30000 L/month,Product
3238,1537,PU Varnish,1000 L/month,Product
3239,1537,French Polish,1600 L/month,Product
3240,10383,6*9 lime stone,6 cube,Product
3241,1537,W.P. Clear,5000 L/month,Product
3242,2752,Granite,18 cube,Product
3243,16699,Aggrigates,5 cube /day,Product
3244,16699,dust,1/4 cube /month,By Product
3245,4397,Safe drinking water,,Product
3246,1483,Polythene,,Product
3247,3621,Cans,,Product
3248,16701,Aggrigates,30 cubes/ week,Product
3249,16701,Dust,1/4 cube /month,By Product
3250,16700,Aggrigates,20cube/month,Product
3251,16700,Dust,1/4 cube/ month,By Product
3252,4318,Latex crape rubber,500000kgs annual,Product
3253,1630,Eggs,,Product
3254,3631,Aluminium sheets,,Product
3255,3881,serviced vehicles,15,Product
3256,4368,"6""x4""granite",,Product
3257,3678,"Aluminium  & brass parts for machines, Doors, frames, break parts",,Product
3258,1489,Eggs,4500/day,Product
3259,4328,Boiler Chicks,,Product
3260,16798,,,Product
3261,3764,"Tea bulk, packets, tea bags",,Product
3262,3877,Digital printing,,Product
3263,4688,Fuel Gel,15000 L/month,Product
3264,4310,Glazed Ceramic walltiles,,Product
3265,16759,Grill ,1500 kg/month,Product
3266,16759,Gate ,02-03 nos/day ,Product
3267,16759,office table ,12 nos/month ,Product
3268,16759,cupboard ,05 nos /day ,Product
3269,16759,plate truck ,15 nos /month,Product
3270,16759,travel truck ,20 nos/month ,Product
3271,25294,"House hold items, plastic lunch boxes, pencil boxes etc.",,Product
3272,14367,Iron parts,,Product
3273,14369,"Car Painting,Van Painting,Machine Painting","Car-10,Van-10,Machine-02",Product
3274,2644,Granite,15 cubs,Product
3275,3468,3/4 aggregate,05 cubes per day,Product
3276,3468,chips,2.5 cubes per day,Product
3277,3468,dust,2 cubes per day,Product
3278,3468,0.5 chips,1.5 cubes per day,Product
3279,17459,Rice,,Product
3280,17455,Rice,,Product
3281,18351,6x9 Granite,,Product
3282,3313,water pumps,30000 units per annum,Product
3283,3313,Paddy threshers,200 units per annum,Product
3284,10388,6*9 stone,60 cube,Product
3285,10388,4/3 metal,,By Product
3286,3287,"awards, plaques, medals, badges",,Product
3287,3287,"sourniers, hotel  supplies, castings, signs, metakl printing",,Product
3288,17452,Rice ,6000 Kg,Product
3289,17452,Chaff,,By Product
3290,3287,"Jewellery, capel pins, cufflinks, tie pins",,Product
3291,3287,"brass, copper",,By Product
3292,3287,Aluminium,,By Product
3293,3287,Plastic,,By Product
3294,3287,wood,,By Product
3295,18864,metal furnitures,"grill-02,Gate-01,Chairs-08/month",Product
3296,18384,Granite,6x9,Product
3297,3205,surgical cotton,,Product
3298,3205,Repacking of plasters,,Product
3299,3205,Repacking of bandages,,Product
3300,3205,Palstic caps,,Product
3301,17439,Boulders,2 cubes,Product
3302,17449,Granite,6x9,Product
3303,17449,Metal chips,,By Product
3304,3253,front sun wiser,,Product
3305,3253,Rear sun wiser,,Product
3306,3253,Air covers,,Product
3307,3253,cawlin,,Product
3308,3253,Headlight sun cap,,Product
3309,3253,Brackets,,Product
3310,3253,Mud laps,,Product
3311,18887,"metal furnitures, painting and tinkering","05 furnitures/month, ",Product
3312,2707,Granite,190 Cubs,Product
3313,3219,Tyre retreading ,1000 tyre per month,Product
3314,3219,Tyre flaps,60000 flaps per month,Product
3315,3219,Pre - cured treads,,Product
3316,3219,other moulded products,,Product
3317,3219,Buffing dust,,By Product
3318,10468,Water,500L,Product
3319,10468,High pressure,1L,Product
3320,10468,Kerosene,1L,Product
3321,18389,Granite,6x9,Product
3322,10399,2*3 lime stone,210 cubes,Product
3323,18867,shell grites,4000kg/month,Product
3324,10440,Chicken (45 days),20000,Product
3325,10401,2*2 Lime stone,2 cube,Product
3326,3255,snackers repackings,,Product
3327,3255,toffees,,Product
3328,3255,tipi tip,19200 packets per day,Product
3329,18868,shell grits,20000kg/month,Product
3330,16721,Bread,400kg/day,Product
3331,16721,Bun,300kg/day,Product
3332,16721,Cake,50kg/day,Product
3333,16721,Short eats,500kg/day,Product
3334,16721,other items,100/day,Product
3335,10364,6*9 metal,,Product
3336,3192,"Furniture (tables, chairs, beds,)",250 items per month,Product
3337,16721,,,Product
3338,3689,Polythene bags,4000,Product
3339,16721,,,Product
3340,3642,"Kitchen utensil, aluminium circles",,Product
3341,3825,domestic heaters,5000,Product
3342,3825,industrial heaters,5000,Product
3343,3688,PVC Gasket,2T,Product
3344,25307,papers,65000 per month,Product
3345,25307,books,30000 per month,Product
3346,17421,Rice,2000 Kg/day,Product
3347,17100,Samba  rice,2500,Product
3348,17100,Nadu rice,2500,Product
3349,3893,Cleaned air filters ,,Product
3350,3893,Cleaned oil filters ,,Product
3351,3624,Bakery products,,Product
3352,17100,paddy rice dust,,By Product
3353,17100,rice husk,,By Product
3354,17100,rice husk dust,,By Product
3355,10403,6*9 lime stone cubes,1,Product
3356,17450,Yougghurt,,Product
3357,17457,Granite Boulders,,Product
3358,3888,safety helmets and accesseries,3000 pcs per month,Product
3359,3888,Household items,10000 pcs per month,Product
3360,3656,Brass wire & screws,,Product
3361,2510,Metal Products,,Product
3362,18371,6X9 Granaite,,Product
3363,10403,2*2 limestone,4 cube,Product
3364,3812,"Chassis frames & assembling, body sheet metals & threewheeler completely manufacturing",,Product
3365,2468,Special Arrack,,Product
3366,2468,Old Arrack,,Product
3367,2468,Holland Black,,Product
3368,2468,White Richo,,Product
3369,18354,6x9 Granaite,,Product
3370,3658,Plastic items,,By Product
3371,2654,Arrack Bottles,25000,Product
3372,3637,Drinking water,520000m3/day,Product
3373,18728,Granite,6x9,Product
3374,3844,serviced vehicles,,Product
3375,2635,Granite,,Product
3376,25316,"1 1/2, 1.1/2,Chips,dust",10 cube P/d,Product
3377,3685,"Roll doors, greel & gates",,Product
3378,4050,Fabric screen printing,2000 pieces per day,Product
3379,18715,"6""X9""",200CUBE,Product
3380,19063,servicing vehicles and Repairing vehicles,servicing vehicles-3/day and Repairing vehicles-4/day,Product
3381,3636,Machinery parts,,Product
3382,10306,Rice,,Product
3383,19068,"Servicing vehicles, repairing vehicles","Servicing vehicles-03/day, repairing vehicles-04/day",Product
3384,25322,Metal Granite,,Product
3385,25321,3/4 metal,4 cube,Product
3386,25321,1/2  metal,2 cube,Product
3387,25321,1 metal,3 cube,Product
3388,25321,dust,3/4 cube,Product
3389,3845,oil,,Product
3390,3845,Morawaka medito,,Product
3391,3845,Arishta,,Product
3392,3845,Asamodagam,,Product
3393,3615,Lipstics,550,Product
3394,3615,Lipgloss,550,Product
3395,3615,Mascara,1100,Product
3396,3615,"Shampoo, conditioners, foundations",22000,Product
3397,18714,Granite,,Product
3398,3615,Creams,2200,Product
3399,3615,Compacts,440,Product
3400,17364,"6""*9"" Boulders",,Product
3401,16672,black tiger farm prawns,100 MT/annum,Product
3402,19064,,,Product
3403,25325,plastic  box (GPPS),38400 pcs  per shift,Product
3404,19064,repairing,,Product
